Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
15410246 ,REYCO ENTERPRISES LLC ,8552 BAUER CIRCLE ,SPRINGFIELD ,VA ,1
15406989 ,STERLING ARSENAL WORKS & TACTICAL SUPPLY LLC ,201 DAVIS DRIVE UNIT FF ,STERLING ,VA ,53
15408527 ,"STONE MOUNTAIN GUNWORKS, LLC ",812 OLD WOODWAY RD ,DRYDEN ,VA ,9
15408568 ,"TAYLORS & COMPANY, INC. ",304 LENOIR DR ,WINCHESTER ,VA ,1
15409065 ,"TERMINAL PERFORMANCE ASSOCIATES, LLC ",23239 JOHNSTOWN LANE ,RUTHER GLEN ,VA ,49
15405180 ,US TACTICAL INC ,2735 VALESTRA CIR ,0AKTON ,VA ,15
15405690 ,WALT'S AUTO REPAIR INC ,8391-C EUCLID AVE ,MANASSAS PARK ,VA ,9
15409067 ,"WEBSTER, EDDIE LEE ",3607 ALEAN RD ,BOONES MILL ,VA ,1
60300433 ,AREOTEK INDUSTRIES LLC ,153 STAFFORD AVE ,MORRISVILLE ,VT ,17779
60333217 ,CENTURY ARMS INC ,236 BRYCE BLVD ,GEORGIA ,VT ,19763
60300655 ,CROSS RHODES LLC ,2858 PINE HILL RD ,NEWPORT ,VT ,3
60300537 ,"FAIRFAX FIREARMS REPAIR, LLC ",86 WEST STREET ROAD ,FAIRFAX ,VT ,1
60300577 ,LIPPINCOTT JOHN ,2 THE SQUARE #14/15 ,BELLOWS FALLS ,VT ,2
60300696 ,"PIKE, RANDALL S ",181 SPRAGUE RD ,WEST HALIFAX ,VT ,5
99101098 ,AERO PRECISION INC ,2338 HOLGATE ST ,TACOMA ,WA ,73172
99103945 ,AR57 LLC ,8483 S 228TH ST ,KENT ,WA ,494
99104521 ,BBS FIREARMS & AMMUNITION LLC ,403 W STEVENS AVE ,SULTAN ,WA ,13
99104709 ,BIGELOW INDUSTRIES LLC ,2335 S HOOD STREET ,TACOMA ,WA ,49
99101775 ,BLACKWELL INDUSTRIES INC ,16552 121 AVE SE ,RENTON ,WA ,1
99103916 ,BROTHERS N ARMS LLC ,2060 VANTAGE HWY SUITE 37 ,ELLENSBURG ,WA ,1
99102746 ,"CLOES, RICHARD YATES ",4710 ILLAHEE RD NE ,BREMERTON ,WA ,9
99102799 ,"CROSSROADS PRECISION RIFLES, LLC ",2614 NE 176 AVE ,VANCOUVER ,WA ,31
99103462 ,"DOWNING, SHAYNE EDWARD ",2807 WEST WASHINGTON AVE STE W ,YAKIMA ,WA ,20
99103064 ,"HENDRICKSON, WALDEMAR F ",504 STANLEY ST ,RICHLAND ,WA ,9
99100445 ,"HENSLEY, DALE E ",516 SCHOOL ROAD ,ABERDEEN ,WA ,1
99102907 ,HIGH MOUNTAIN HUNTING SUPPLY LLC ,223 N MISSION ,WENATCHEE ,WA ,2
99103060 ,"LENZ, KENNETH MICHAEL AND LENZ, JACOB STEPHEN ",794 CINEBAR RD ,CINEBAR ,WA ,5
99104601 ,LIBERTY FIREARMS LLC ,8432 3RD ST SE ,LAKE STEVENS ,WA ,1
99103280 ,"MACMILLAN, WILLIAM DONALD ",1381 EAST AXTON RD ,BELLINGHAM ,WA ,1
99103482 ,MEGA ARMS LLC ,5323 JOPPA SW ,TUMWATER ,WA ,8640
99104662 ,MONKEE RANCH ARMS LLC ,9820 198TH ST E ,GRAHAM ,WA ,1
99104372 ,NORTH SOUND ARMORY LLC ,8715 271ST STREET NW SUITE 2 ,STANWOOD ,WA ,11
99114520 ,0LYMPIC ARMS INC ,624 OLD PACIFIC HWY SE ,0LYMPIA ,WA ,9676


