Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
46100880 ,L-3 COMMUNICATIONS INTEGRATED SYSTEMS LP ,5749 BRIAR HILL ROAD ,LEXINGTON ,KY ,
46133576 ,,1200 ONEAL RD ,LONDON ,KY ,11
46137026 ,,22 RIFE TRAIL ,HICKORY ,KY ,80979
57233690 ,CLARK CUSTOM GUNS INC ,336 SHOOTOUT LN ,PRINCETON ,LA ,75
60400253 ,,60 INDUSTRIAL ROWE ,GARDNER ,MA ,51783
60435456 ,,130 GODDARD MEMORIAL DR ,WORCESTER ,MA ,1957
60433152 ,,100 SPRINGDALE RD ,WESTFIELD ,MA ,70005
85234826 ,ARMSCORP USA INC ,4424 JOHN AVE ,BALTIMORE ,MD ,271
85207699 ,BERETTA U S A CORPORATION ,17601 BERETTA DR ,ACCOKEEK ,MD ,385
85211500 ,,8725 BOLLMAN PLACE #1 ,SAVAGE ,MD ,34
60134465 ,BUSHMASTER FIREARMS BFI/QUALITY PARTS CO ,999 ROOSEVELT TRAIL BLDG 3 ,WINDHAM ,ME ,31346
43843870 ,ANTHONY W GILKES INC ,1522 W 40TH ST ,FREMONT ,MI ,29
43843508 ,,2249 HIDDEN VALLEY DR ,HOWELL ,MI ,6
43813395 ,FALLING BLOCK WORKS INC ,6121 ZINK RD ,MAYBEE ,MI ,2
43800195 ,,890 22 MILE RD ,SAND LAKE ,MI ,2
43801839 ,,18995 174TH AVE ,SPRING LAKE ,MI ,
34136671 ,,210 NE 10TH AVE ,BRAINERD ,MN ,6665
34135232 ,DEFENSE PROCUREMENT MFG SERVICES INC ,13983 INDUSTRY AVE ,BECKER ,MN ,4921
34100358 ,DICKS GUNSMITHING INC ,25791 DODD BLVD ,LAKEVILLE ,MN ,3
34137259 ,E ARTHUR BROWN CO INC ,4353 STATE HWY 27 E ,ALEX ,MN ,40
34136294 ,HESSE LTD ,9487 INVER GROVE TRAIL ,INVER GROVE HEIGHTS ,MN ,1018
34136974 ,JP ENTERPRISES INC ,7605 128TH ST N BUILDING ,WHITE BEAR LAKE ,MN ,61
34100002 ,SYG INC ,9739 HUMBOLDT AVE S ,BLOOMINGTON ,MN ,2
34100363 ,,5555 BOONE AVE NORTH ,MINNEAPOLIS ,MN ,322
54340380 ,,11150 PROGRESS ST ,MOUNT VERNON ,MO ,180
54340562 ,,43825 MULDROW TRAIL ,PERRY ,MO ,63
54339122 ,,43825 MULDROW TRAIL ,PERRY ,MO ,2
16436362 ,,61060 HATLEY DETROIT RD ,GREENWOOD SPRINGS ,MS ,1
16400028 ,,4013 BIENVILLE BLVD ,0CEAN SPRINGS ,MS ,1
16436355 ,,246 MAGNOLIA HILL RD ,WAYNESBORO ,MS ,7
98100053 ,AXTELL RIFLE CO INC ,353 MILL CREEK RD ,SHERIDAN ,MT ,30
98155388 ,C SHARPS ARMS CO INC ,100 CENTENNIAL DR ,BIG TIMBER ,MT ,389
98135432 ,COOPER FIREARMS OF MONTANA INC ,4004 GWY 93 N ,STEVENSVILLE ,MT ,1393


