Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
97702908 ,"TACTI-COOL GUNS & GEAR, INC ",2004 PREISKER LN STE I ,SANTA MARIA ,CA ,6
97703060 ,TARAN TACTICAL INNOVATIONS LLC ,1250 TIERRA REJADA RD ,SIMI VALLEY ,CA ,31
93304906 ,TAYLOR BEL LLC ,1505 E DEL AMO BLVD ,CARSON ,CA ,3
97702383 ,"THORPE, JON & KANDICE AND KOETSIER RON & BETH ",1976 E PACIFIC AVE ,TULARE ,CA ,3
99501494 ,"TO, CHANG ",11626 MCBEAN DR ,EL MONTE ,CA ,86
96802086 ,"TOLEDO, ARIS ",1722 & 1724 SPRINGS RD ,VALLEJO ,CA ,5
93305119 ,"TOWLE, INC ",10020 PROSPECT AVE STE A08 ,SANTEE ,CA ,1
96803301 ,TR KING LLC ,313 D STREET ,MARYSVILLE ,CA ,10
93305120 ,"VANZANDT, CHRISTOPHER DONALD ",59868 PHILLIPI ,LANDERS ,CA ,4
97737552 ,WEATHERBY INC ,1605 COMMERCE WAY ,PASO ROBLES ,CA ,3036
97702995 ,"YATES, LYNDON ",3332 SANTA FE STREET ,RIVERBANK ,CA ,6
97702763 ,ZAK GLOBAL ENTERPRISES LLC ,130 EASY STREET UNIT 3 ,PASO ROBLES ,CA ,4
93305742 ,ZINGO LLC ,6195 LAKE MURRAY BLVD STE G ,LA MESA ,CA ,38
58405307 ,A06 ARMS LLC ,41 NUTHATCH DR ,ALMA ,CO ,12
58404425 ,ALAN & WILLIAM ARMS INC ,28271 CR 9 ,WILD HORSE ,CO ,1
58403468 ,AVALANCHE DEFENSIVE TACTICS LLC ,697 TAPEDERO RD ,HARTSEL ,CO ,9
58405237 ,BALLISTIC RESOURCES LLC ,124 N US HIGHWAY 287 ,FORT COLLINS ,CO ,1
58404522 ,"CARTER, JOSEPH ROSS & SLAVEN, CHAD BENJAMIN ",3258 SILVERBELL DR ,JOHNSTOWN ,CO ,4
58406321 ,CHEYENNE MOUNTAIN ARMS LLC ,5275 BROADMOOR BLUFFS DR ,COLORADO SPRINGS ,CO ,17
58401710 ,"COOK, GERALD M ",1600 RAPID CT ,BERTHOUD ,CO ,4
58405118 ,CROSSGYRO LLC ,2875 S TEJON ST ,ENGLEWOOD ,CO ,69
58406011 ,CUSTOM MECHANICAL SOLUTIONS LLC ,4880 ROBB ST UNIT 12 ,WHEAT RIDGE ,CO ,18
58403916 ,DK FAMILY HOLDING LLC ,36207 WCR 65 ,GALETON ,CO ,4
58404032 ,"DORN, RICK A ",45820 EAST 56TH AVE ,BENNETT ,CO ,4
58404351 ,DOUBLE D ARMORY LTD ,5650 GREENWOOD PLAZA BLVD STE 139 ,GREENWOOD VILLAGE ,CO ,100
58401869 ,GODDARD ENTERPRISES LLC ,8495 WELD COUNTY ROAD 2 ,BRIGHTON ,CO ,1
58403287 ,GRE-TAN RIFLES LLC ,24005 HWY 13 ,MEEKER ,CO ,16
58404481 ,GREYBULL PRECISION LLC ,702 8TH ST SE #2 ,LOVELAND ,CO ,17
58405531 ,GUNS & ROSES INC ,5138 MT ST VRAIN AVE ,FREDERICK ,CO ,103
58405486 ,HELODRIVER20 PRODUCTIONS LLC ,6153 GARRISON ST ,ARVADA ,CO ,16
58404451 ,HERITAGE GUN WORKS INC ,12860 W CEDAR DR UNIT #200B ,LAKEWOOD ,CO ,2
58404227 ,HIGH TECH CUSTOMS INC ,3109 N CASCADE AVE STE 103 ,COLORADO SPRINGS ,CO ,4


