Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
15904089 ,,2619 HWY 29 SOUTH ,CANTONMENT ,FL ,
15902094 ,,2005-B MURCOTT DRIVE ,SAINT CLOUD ,FL ,95
15903131 ,,1411 NW 33RD DR ,POMPANO BEACH ,FL ,33
15902132 ,,1556 SOUTH SR53 ,MADISON ,FL ,10
15946345 ,,441-A SKYWAY DR UNIT 1 ,EDGEWATER ,FL ,1
15947048 ,,3112-3 PALM AVE ,FORT MYERS ,FL ,5
15900003 ,,6001 JOHNS RD #638 ,TAMPA ,FL ,2
15946787 ,SERBU FIREARMS INC ,6001 JOHNS RD #144 ,TAMPA ,FL ,362
15801567 ,COBB MANUFACTURING INC ,268 CADILLAC PKWY STE 104 ,DALLAS ,GA ,60
15840168 ,FATS INC ,7340 MCGINNIS FERRY RD ,SUWANEE ,GA ,7
15840177 ,MASTERPIECE ARMS INC ,116 KINGSBRIDGE DRIVE ,CARROLLTON ,GA ,139
15801270 ,,1486 CHERRY RD ,FRANKLIN ,GA ,86
54235453 ,DOUBLE DEUCE INC ,24276 240TH ST ,CARROLL ,IA ,1015
98235032 ,BAT MACHINE CO INC ,11550 N-BRUSS RD ,RATHDRUM ,ID ,335
98200615 ,CHEYTAC ASSOCIATES LLC ,363 SUNSET DR ,ARCO ,ID ,3
98235118 ,EVOLUTION INC ,RT 2 BOX 763-L ,GRANGEVILLE ,ID ,1
98235356 ,,3944 MOUNTAIN VIEW DR STE C ,BOISE ,ID ,3
98200154 ,,1140 36TH ST N SUITE B ,LEWISTON ,ID ,4479
33636039 ,ARMALITE INC ,745 S HANFORD ST ,GENESEO ,IL ,10013
33637390 ,DS ARMS INC ,27W990 INDUSTRIAL AVE ,LAKE BARRINGTON ,IL ,1120
33637934 ,LEITNER WISE RIFLE CO INC ,1305 W 11TH ST ,MILAN ,IL ,2
33600873 ,RESEARCH AND TESTING WORX INC ,1 EAST ROUTE 64 ,MT MORRIS ,IL ,13
33637004 ,ROCK RIVER ARMS INC ,1042 CLEVELAND RD ,COLONA ,IL ,8742
54800927 ,,9180 BRODERICK RD ,WAMEGO ,KS ,2
46100968 ,BLUEGRASS ARMORY LLC ,145 ORCHARD STREET ,RICHMOND ,KY ,159
46100511 ,DOUBLE STAR CORP ,5600 BYBEE RD ,WINCHESTER ,KY ,1312
46133576 ,,1200 ONEAL RD ,LONDON ,KY ,5
46137026 ,,22 RIFE TRAIL ,HICKORY ,KY ,103058
57200825 ,ESSENTIAL ARMS CO ,425 LEVEE ROAD ,KROTZ SPRINGS ,LA ,450
60401275 ,,24 PALMER RD ,PLYMPTON ,MA ,5
60400253 ,,60 INDUSTRIAL ROWE ,GARDNER ,MA ,76670
60435456 ,,130 GODDARD MEMORIAL DR ,WORCESTER ,MA ,4683


