Table
82307684 ,XMAD ARMS INC ,161 SHEPHERD LN ,SWIFTWATER ,PA ,5 
82307147 ,YORK CITY PA LLC ,322 INDUSTRIAL RD ,GLEN ROCK ,PA ,11 
16600286 ,SECURITY & DEFENSE INDUSTRY OF PUERTO RICO LLC ,CARIBE ALDA #1575 ,SAN JUAN ,PR ,12 
60500810 ,"OCEAN STATE GUNSMITHING, LLC ",28 CELESTIA AVE ,CRANSTON ,RI ,2 
60500107 ,"TANURY INDUSTRIES, INC. ",6 NEW ENGLAND WAY ,LINCOLN ,RI ,299 
15704502 ,AMERICAN TACTICAL INC ,231 DEMING WAY ,SUMMERVILLE ,SC ,55112 
15705464 ,"BEDINGFIELD, JOHN W & WILLIAM W ",703 RED OAK RD ,BARNWELL ,SC ,5 
15703141 ,BUCK RUN HUNTING LODGE LLC ,620 BENS ROAD ,ESTILL ,SC ,7 
15703200 ,CAROLINA CUSTOM RIFLES LLC ,1162 CHINQUAPIN CHURCH RD ,BATESBURG ,SC ,7 
15705323 ,CBC INDUSTRIES LLC ,2460 REMOUNT RD STE 106 ,NORTH CHARLESTON ,SC ,10 
15703422 ,CORMAC ENTERPRISES LLC ,22 HOLBROOK DR ,BEAUFORT ,SC ,61 
15705439 ,D & R GUNSMITHING & SALES LLC ,2837 UNIT E SOUTH LIVE OAK DRIVE ,MONCKS CORNER ,SC ,11 
15703590 ,DANIEL DEFENSE INC ,58 FIREFLY DR ,RIDGELAND ,SC ,49159 
15705009 ,"DEFREEST DORIS P AND PERKINSON, PATRICK K ",13255 SC HWY 64 ,BARNWELL ,SC ,4 
15705700 ,DESTRUCTIVE DEVICES INDUSTRIES LLC ,2121 OLD DUNBAR RD ,WEST COLUMBIA ,SC ,2761 
15705275 ,DOC'S TACTICAL WEAPONS SYSTEMS LLC ,103 NORTH MAIN ST ,BELTON ,SC ,37 
15702231 ,GORDON SPECIALTY ARMS LLC ,2703-A OLD BUNCOME RD ,GREENVILLE ,SC ,1 
15705440 ,"GUNN, JAMES VANE ",3120 WACCAMAW BLVD ,MYRTLE BEACH ,SC ,12 
15703889 ,JACOB GREY FIREARMS LLC ,125A QUEEN PKWY ,WEST COLUMBIA ,SC ,5 
15701803 ,JARRETT RIFLES INC ,383 BROWN RD ,JACKSON ,SC ,68 
15704654 ,LEAD STAR ARMS LLC ,195-B FARMINGTON RD ,SUMMERVILLE ,SC ,451 
15702453 ,"LEXINGTON FIREARMS & GUN WORKS, LLC ",106 HONEYBEE CT ,LEXINGTON ,SC ,2 
15705090 ,LIGHTNING TACTICAL & TRAINING LLC ,172 HERITAGE PKWY ,BLUFFTON ,SC ,3 
15705387 ,MAKE READY LLC ,360 LITTLE ROCK RD ,ROCK HILL ,SC ,1 
15705453 ,"MCCRADY, RANDALL EUGENE JR ",966 OLD FURNACE RD ,BOILING SPRINGS ,SC ,3 
15703786 ,NAP-TAC LLC ,159 NEW OAK LANE ,MONCKS CORNER ,SC ,3 
15705563 ,PALMETTO STATE ARMORY LLC ,366 E 5TH NORTH ST ,SUMMERVILLE ,SC ,311 
15704905 ,PALMETTO STATE ARMORY LLC ,3365 SOUTH MORGANS POINT RD ,MOUNT PLEASANT ,SC ,478 
15702546 ,"PALMETTO STATE ARMORY, LLC ",2121 OLD DUNBAR RD ,WEST COLUMBIA ,SC ,10707 
15702946 ,PALMETTO STATE DEFENSE LLC ,555 E SUBER RD ,GREER ,SC ,41 
15705032 ,PATRIOT WEAPONS SYSTEMS LLC ,2700 CROOKED STICK LANE ,MOUNT PLEASANT ,SC ,25 
15704182 ,REBEL YELL ARMS LLC ,166 DELLA LN ,DORCHESTER ,SC ,14 


