Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
58405017 ,ALPINE ARMORY LLC ,7779 SHENANDOAH DR ,ELIZABETH ,CO ,2
58400906 ,ANDY'S CUSTOM GUNS INC ,14855 W 54TH AVE ,GOLDEN ,CO ,1
58403468 ,AVALANCHE DEFENSIVE TACTICS LLC ,697 TAPEDERO RD ,HARTSEL ,CO ,7
58405237 ,BALLISTIC RESOURCES LLC ,124 US HIGHWAY 287 ,FORT COLLINS ,CO ,2
58403831 ,BLUE NORTHER GUNSMITH LLC ,6424 EAST COUNTY RD 66 ,WELLINGTON ,CO ,1
58404522 ,"CARTER, JOSEPH ROSS & SLAVEN, CHAD BENJAMIN ",3258 SILVERBELL DR ,JOHNSTOWN ,CO ,2
58404254 ,COLORADO MOUNTAIN SALES LLC ,18887 E UNION DRIVE ,AURORA ,CO ,15
58401710 ,"COOK, GERALD M ",1600 RAPID CT ,BERTHOUD ,CO ,2
58403916 ,DK FAMILY HOLDING LLC ,36207 WCR 65 ,GALETON ,CO ,4
58404032 ,"DORN, RICK A ",45820 EAST 56TH AVE ,BENNETT ,CO ,1
58404912 ,"FRENCH, SHANE ",522 PINE RIVER RANCH CIR ,BAYFIELD ,CO ,3
58403287 ,GRE-TAN RIFLES LLC ,24005 HWY 13 ,MEEKER ,CO ,12
58404481 ,GREYBULL PRECISION LLC ,702 8TH ST SE #2 ,LOVELAND ,CO ,17
58404509 ,GUN WORKS BY BRUCE LLC ,42808 PEARSON RANCH LOOP ,PARKER ,CO ,1
58405531 ,GUNS & ROSES INC ,5138 MT ST VRAIN AVE ,FREDERICK ,CO ,26
58405486 ,HELODRIVER20 PRODUCTIONS LLC ,6153 GARRISON ST ,ARVADA ,CO ,1
58404227 ,HIGH TECH CUSTOMS INC ,3109 N CASCADE AVE STE 103 ,COLORADO SPRINGS ,CO ,17
58401989 ,"HOFMEISTER, CHRISTIAN AND MELINDA ",16499 COUNTY RD 75 1 ,TRINIDAD ,CO ,1
58404368 ,HOMELAND GUNSMITHING LLC ,26582 HWY 266 ,ROCKY FORD ,CO ,4
58404550 ,"HUFF, RICHARD L ",3133 W 10TH STREET ,GREELEY ,CO ,1
58405174 ,KALAF ENTERPRISES CORPORATION ,86 CLIMAX DR ,DILLON ,CO ,4
58404828 ,L1 WOLF FIREARMS LLC ,1911 SOUTH ROUTT CT ,LAKEWOOD ,CO ,5
58402309 ,M+M INC ,10909 IRMA DRIVE ,NORTHGLENN ,CO ,2
58405669 ,M4 PRECISION LLC ,3507 E MULBERRY ST ,FORT COLLINS ,CO ,17
58405086 ,"MAEDGEN, JAMES W ",900 EAST EISENHOWER ,LOVELAND ,CO ,5
58404547 ,"MANTHEI, ROBERT D ",4641 S COLE WAY ,MORRISON ,CO ,1
58404134 ,MCDUFFEE ARMS LLC ,7252 EATON CIRCLE ,WESTMINSTER ,CO ,68
58400531 ,"MCKINNEY, RICHARD PHILLIP ",1523 W HIGHWAY 34 ,LOVELAND ,CO ,3
58405752 ,PHOENIX WEAPONRY LLC ,1822 SKYWAY DR UNIT P ,LONGMONT ,CO ,4
58404810 ,PRECISION ARMAMENT ENGINEERING INC ,3730 NORWOOD DR ,LITTLETON ,CO ,12
58404219 ,PTC ENTERPRISES LLC ,2803 JUNCTION ST ,DURANGO ,CO ,2
58403479 ,S & T COURT SERVICES LLC ,22457 EAST FAIR LANE ,AURORA ,CO ,1


