Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
60633345 ,COLT'S MANUFACTURING CO LLC ,545 NEW PARK AVE ,WEST HARTFORD ,CT ,17 ,70 ,1 ,21429 ,6378 ,63700 ,91595 
60602599 ,DELTA ARSENAL LLC ,342 QUINNIPIAC ST BLD 8 ,WALLINGFORD ,CT ,0 ,0 ,0 ,O ,0 ,2 ,2 
60600763 ,"STURM, RUGER & COMPANY, INC ",1 LACEY PL ,SOUTHPORT ,CT ,20 ,O ,O ,5 ,21 ,10 ,56 
15918134 ,ADAMS ARMS LLC ,1551 GUNN HIGHWAY ,ODESSA ,FL ,891 ,0 ,O ,O ,O ,0 ,891 
15912791 ,ADEQ FIREARMS COMPANY ,4921 WEST CYPRESS STREET ,TAMPA ,FL ,1 ,O ,O ,O ,O ,O ,1 
15917575 ,ADVANCED WEAPONS & FIREARMS LLC ,1508 INDUSTRIAL DR ,NEW SMYRNA BEACH ,FL ,O ,O ,O ,O ,1 ,O ,1 
15913833 ,AKAl CUSTOM GUNS LLC ,5405 NW 102ND AVE BAY 216 ,SUNRISE ,FL ,0 ,0 ,0 ,O ,39 ,38 ,77 
15920832 ,AZIMUTH TECHNOLOGY LLC ,10130 MARKET STREET STE 7 ,NAPLES ,FL ,O ,O ,O ,O ,1713 ,4401 ,6114 
15920558 ,B HUEY SERVICES LLC ,1601 HERITAGE ESTATES TRACE ,JACKSONVILLE ,FL ,O ,5 ,1 ,O ,O ,0 ,6 
15910996 ,B&S FIREARMS INC ,1193 TALLEVAST ROAD ,SARASOTA ,FL ,2 ,0 ,0 ,0 ,0 ,0 ,2 
15931427 ,BLACK RHINO SAFETY & DEFENSE INC ,661 BEVILLE RD SUITE 116 ,SOUTH DAYTONA ,FL ,1 ,O ,O ,O ,O ,O ,1 
15916829 ,BLACKHAWK CUSTOM LLC ,5762 NW CONE ST ,PORT SAINT LUCIE ,FL ,1 ,0 ,O ,O ,0 ,O ,1 
15916171 ,BRB TACTICAL SYSTEMS INC ,7957 W GULF TO LAKE HWY #4061 ,CRYSTAL RIVER ,FL ,1 ,0 ,O ,0 ,0 ,0 ,1 
15926277 ,BRIGADE MANUFACTURING INC ,7312 NW 46TH STREET ,MIAMI ,FL ,7 ,O ,O ,O ,0 ,0 ,7 
15907948 ,CHARLES W JENKINS LLC ,977 18TH AVE SW ,VERO BEACH ,FL ,0 ,0 ,0 ,O ,2 ,5 ,7 
15915069 ,CSC ARMS LLC ,4111 SW 47TH AVE STE 313 ,DAVIE ,FL ,O ,O ,O ,O ,0 ,10 ,10 
15910123 ,DIAMONDBACK FIREARMS LLC ,4135 PINE TREE PLACE BLDGS D & E ,COCOA ,FL ,0 ,0 ,0 ,12531 ,30356 ,14 ,42901 
15916277 ,DRAGON FIRE ARMORY LLC ,4198 DUNDEE RD ,WINTER HAVEN ,FL ,O ,0 ,O ,0 ,0 ,3 ,3 
15913859 ,EAST COAST CUSTOM TACTICAL LLC ,925 WALKER RD ,WILDWOOD ,FL ,0 ,0 ,0 ,O ,44 ,0 ,44 
15916388 ,"FERRIS, STEPHEN JOSEPH ",9895 MARY ANNE DRIVE ,NAVARRE ,FL ,O ,O ,1 ,0 ,0 ,0 ,1 
15931364 ,GHOST FIREARMS LLC ,1538 GARDEN AVE ,HOLLY HILL ,FL ,O ,1 ,1 ,0 ,0 ,0 ,2 
15909552 ,GOOD TIME OUTDOORS INC ,4600 W HIGHWAY 326 ,OCALA ,FL ,45 ,O ,O ,0 ,O ,O ,45 
15918839 ,GPI MANUFACTURING LLC ,4949 SUNBEAM ROAD #8 ,JACKSONVILLE ,FL ,O ,O ,O ,O ,7 ,O ,7 
15926496 ,O INC ,2144 FRANKLIN DRIVE NE ,PALM BAY ,FL ,O ,O ,O ,31 ,O ,0 ,31 
15930351 ,IN GUNS WE TRUST LLC ,5645 YOUNGQUIST RD UNIT 11 ,FORT MYERS ,FL ,17 ,0 ,8 ,0 ,0 ,0 ,25 
15918741 ,IRON SITE GUN SHOP INC ,8380 ULMERTON RD SUITE 308/310 ,LARGO ,FL ,O ,O ,O ,0 ,O ,1 ,1 
15921330 ,"KARVASALE, MARK AUGUSTUS ",2523 PALMETTO RD ,MOUNT DORA ,FL ,0 ,0 ,0 ,O ,5 ,1 ,6 
15940806 ,KEL TEC CNC INDUSTRIES INC ,1475 COX ROAD ,COCOA ,FL ,32333 ,0 ,4810 ,10175 ,31153 ,0 ,78471 


