Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
15915069 ,CSC ARMS LLC ,4111 SW 47TH AVE STE 313 ,DAVIE ,FL ,O ,O ,O ,0 ,0 ,10 ,10 
15910123 ,DIAMONDBACK FIREARMS LLC ,4135 PINE TREE PLACE BLDGS A & B ,COCOA ,FL ,0 ,0 ,0 ,14341 ,9238 ,0 ,23579 
15913859 ,EAST COAST CUSTOM TACTICAL LLC ,925 WALKER RD ,WILDWOOD ,FL ,O ,O ,O ,0 ,5 ,0 ,5 
15911763 ,EVOLUTION WEAPONRY LLC ,6300 NW 202 PL ,MCINTOSH ,FL ,1 ,O ,O ,O ,O ,O ,1 
15913700 ,FRANKER ENTERPRISES INC ,1621 N CROFT AVE ,INVERNESS ,FL ,O ,O ,O ,0 ,0 ,1 ,1 
15926496 ,O INC ,2144 FRANKLIN DRIVE NE ,PALM BAY ,FL ,O ,O ,O ,126 ,O ,O ,126 
15909576 ,IVER JOHNSON ARMS INC ,259 GUS HIPP BLVD ,ROCKLEDGE ,FL ,0 ,0 ,0 ,O ,295 ,2050 ,2345 
15921330 ,"KARVASALE, MARK AUGUSTUS ",2523 PALMETTO RD ,MOUNT DORA ,FL ,O ,O ,O ,0 ,7 ,O ,7 
15940806 ,KEL TEC CNC INDUSTRIES INC ,1475 COX ROAD ,COCOA ,FL ,22875 ,0 ,1688 ,17784 ,39367 ,O ,81714 
15917215 ,NATIONAL ARMORY LLC ,1315 SW 1 CT ,POMPANO BEACH ,FL ,O ,22 ,O ,O ,0 ,O ,22 
15913252 ,ORION ENTERPRISE GROUP LLC ,3237 NAUTICAL DR ,PANAMA CITY ,FL ,O ,O ,O ,O ,0 ,2 ,2 
15911048 ,PD PRODUCTS LLC ,2510 KIRBY CIR NE STE 109 ,PALM BAY ,FL ,0 ,0 ,0 ,0 ,4 ,8 ,12 
15903222 ,SCCY INDUSTRIES LLC ,1800 CONCEPT COURT ,DAYTONA BEACH ,FL ,O ,O ,O ,0 ,43300 ,0 ,43300 
15915559 ,SWUB ENTERPRISES INC ,89B S HWY 17-92 ,DEBARY ,FL ,O ,6 ,O ,0 ,0 ,0 ,6 
15909619 ,TACTICAL WEAPONS SOLUTIONS COMPANY ,2578 CLARK ST UNIT 1 ,APOPKA ,FL ,O ,111 ,O ,0 ,O ,0 ,111 
15923596 ,TAURUS INTERNATIONAL MANUFACTURING INC ,16175 NW 49TH AVE ,MIAMI ,FL ,26614 ,2180 ,O ,87251 ,O ,0 ,116045 
15806236 ,ADVANCED ARMAMENT CORP LLC ,2408 TECH CENTER PARKWAY BUILDING H SUITE 150 ,LAWRENCEVILL E ,GA ,0 ,0 ,0 ,0 ,0 ,469 ,469 
15805926 ,BLACK FOREST GUNWURKS LLC ,101 DEMOREST SQUARE UNIT D ,DEMOREST ,GA ,O ,14 ,O ,O ,O ,0 ,14 
15808613 ,CAMP CREEK GUNWORKS LLC ,3467 COLLEGE ST ,COLLEGE PARK ,GA ,O ,O ,O ,0 ,0 ,1 ,1 
15807676 ,"CAPT JERRY'S WEAPON WORKS, LLC ",178 HIGH POINT RD ,WOODBINE ,GA ,1 ,1 ,0 ,0 ,1 ,0 ,3 
15808264 ,CHESTATEE FIREARMS LLC ,6936 OLD WHELCHEL RD ,DAHLONEGA ,GA ,O ,0 ,O ,0 ,0 ,1 ,1 
15808936 ,COMBAT PRECISION TECHNOLOGIES LLC ,4020 PRESERVE CROSSING LN ,CUMMING ,GA ,O ,0 ,O ,O ,1 ,1 ,2 
15806917 ,DELTA THREE TACTICAL LLC ,115 SEATTLE SLEW WALK ,JEFFERSON ,GA ,O ,O ,0 ,O ,0 ,2 ,2 
15805433 ,ENGINEERING & CYCLE CO INC ,4904 HWY 98 ,COMER ,GA ,1898 ,0 ,0 ,64 ,7996 ,2190 ,12148 
15890327 ,GLOCK INC ,6000 HIGHLANDS PKWY ,SMYRNA ,GA ,O ,O ,O ,15011 ,133927 ,55543 ,204481 
15800115 ,"HERITAGE CUSTOM ARMS, LLC ",250 KELLER RD ,ROSSVILLE ,GA ,0 ,O ,O ,0 ,0 ,1 ,1 
15807443 ,"INTEGRITY ARMS & SURVIVAL, LLC ",1205 WASHINGTON STREET ,JEFFERSON ,GA ,3 ,0 ,O ,O ,0 ,0 ,3 
15840168 ,MEGGITT TRAINING SYSTEMS ,296 BROGDON RD ,SUWANEE ,GA ,0 ,O ,O ,O ,174 ,O ,174 


