Table
99302091 ,J M WELDING LLC ,7070 NW NARCISSA LN BLDG B ,CROOKED RIVER RANCH ,OR ,2 
99303101 ,J R FIREARMS LLC ,161 SE 5TH STREET ,MADRAS ,OR ,3 
99301142 ,"NOSLER, INC ",115 SW COLUMBIA STREET ,BEND ,OR ,331 
99301001 ,NOVESKE RIFLEWORKS LLC ,594 NE E ST ,GRANTS PASS ,OR ,1525 
99302577 ,OUTBACK MANUFACTURING INC ,63076 CRUSHER AVE ,BEND ,OR ,389 
99303209 ,PACIFIC TRADING GROUP LLC ,3395 48TH AVE NE ,SALEM ,OR ,2 
99304160 ,PIONEER GUN WORKS INC ,2460 HARVEST LANE ,SPRINGFIELD ,OR ,5 
99301752 ,POWDER RIVER PRECISION INC ,3835 23RD STREET ,BAKER CITY ,OR ,1 
99304020 ,PUEBLO VALLEY FIREARMS LLC ,16569 FIELDS DENIO RD ,FIELDS ,OR ,1 
99304043 ,R&J FIREARMS LIMITED PARTNERSHIP ,11225 YOUNGBERG HILL RD ,MCMINNVILLE ,OR ,14 
99302108 ,RIGHT RIFLE LLC ,31770 FAYETTEVILLE DR ,SHEDD ,OR ,1 
99337182 ,TNW FIREARMS INC ,55325 TIMBER RD ,VERNONIA ,OR ,3225 
99303509 ,VIPER TACTICAL ARMS LLC ,37367 REDWOOD HWY ,O' BRIEN ,OR ,9 
99303705 ,"WANLASS, BRADLEY JACKSON ",10201 SW BEAVERTON HILLSDALE HWY ,BEAVERTON ,OR ,4 
99303052 ,"WEYAND, JOHN L ",52261 KELLY SPRINGS RD ,MAUPIN ,OR ,1 
99302863 ,WYATTS OUTDOOR INC ,4856 PIONEER RD ,MEDFORD ,OR ,4 
99302088 ,"YEAMANS, MATTHEW B ",480 ROGUE RIVER PKWY ,TALENT ,OR ,87 
82502166 ,"ACCURATE RIFLEWORKS, LLC ",11938 1/2 ROUTE 19 NORTH ,WATERFORD ,PA ,4 
82505042 ,"BAER, BRUCE HENRY ",19714 SWAILES RD ,WILLOW HILL ,PA ,6 
82305770 ,BLOSS INDUSTRIES LLC ,206 MAIN ST STE 7 ,BLOSSBURG ,PA ,18 
82338992 ,"BORDEN, JAMES F ",1325 SHELDON HILL ROAD ,SPRINGVILLE ,PA ,45 
82301687 ,"CLYMERS ULTRA DESERT RIFLES, LLC ",1045 NW END BLVD LOT 326 2 MAPLE DR ,QUAKERTOWN ,PA ,5 
82305603 ,COLLINGWOOD ENTERPRISES LLC ,2807 PERKIOMEN AVE ,READING ,PA ,1 
82503611 ,"CONTI, RONALD ALAN ",2340 COPPER VALLEY RD ,SHELOCTA ,PA ,21 
82505334 ,CROOKED CREEK ARMS LLC ,213 STANDING STONE AVENUE ,HUNTINGDON ,PA ,2 
82504615 ,CZAR FIREARMS INC ,502 MAIN ST ,FORD CITY ,PA ,24 
82503004 ,DAVE BRUNO PRECISION RIFLES LLC ,919 KITTANNING AVE ,DAYTON ,PA ,21 
82305684 ,DJ GETZ FIREARMS CO ,4036 BEST STATION RD ,SLATINGTON ,PA ,90 
82505044 ,ER SHAW INC ,5312 THOMS RUN ROAD ,BRIDGEVILLE ,PA ,308 
82305635 ,F S ARMS LLC ,148 PRESTON RD ,LINCOLN UNIVERSITY ,PA ,12 
82304778 ,"FELEGIE, MICHAEL JR ",1233 TOMHICKEN RD ,FERN GLEN ,PA ,5 
82504565 ,FRANKLIN ARMS CO ,5479 MAIN ST ,MARION ,PA ,1 


