Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
99201534 ,BLACK DOG FIREARMS LLC ,,SOLDOTNA ,AK ,3
16303109 ,CUSTOM MACHINE LLC ,1755 BULL BRANCH RD ,COFFEE SPRINGS ,AL ,2
16303219 ,,312 LEE RD 553 ,PHENIX CITY ,AL ,15
16303111 ,,1157 PHILLIPS RD ,LANETT ,AL ,8
16337359 ,,17943 GROUND HOG RD ,ADGER ,AL ,25
16302975 ,G & G CUSTOM GUNS LLC ,19578 AL HWY 99 ,ATHENS ,AL ,4
16335030 ,,901 GLAZE DR ,BESSEMER ,AL ,6
16303477 ,,1157 S PHILLIPS RD ,LANETT ,AL ,1
16300524 ,,5002 COUNTY RD 55 ,THOMASVILLE ,AL ,4
16303232 ,PERFORMANCE DESIGN LLC ,136 AIRPORT DR ,HEADLAND ,AL ,1
16303634 ,,7335-J AIRPORT BLVD ,MOBILE ,AL ,7
16301684 ,,8348 EMERALD LAKE DR W ,PINSON ,AL ,2
57100004 ,AURORA TACTICAL LLC ,2270 WORTH LANE SUITE A ,SPRINGDALE ,AR ,2
57102986 ,,6817 PRINCETON PIKE ,WHITE HALL ,AR ,1
57100301 ,,115 COUNTY ROAD 546 ,MOUNTAIN HOME ,AR ,2
57102795 ,,14625 HWY 71 SOUTH ,FORT SMITH ,AR ,3
57101205 ,,18719 HWY 14 E ,HARRISBURG ,AR ,2
57102287 ,LAKESIDE MACHINE LLC ,1213 INDUSTRIAL ST ,HORSESHOE BEND ,AR ,3
57102854 ,,6 DOSCIENTOS LANE ,HOT SPRINGS VILLAGE ,AR ,3
57101188 ,NIGHTHAWK CUSTOM LLC ,1306 W TRIMBLE ,BERRYVILLE ,AR ,30
57100526 ,,6471 MC 4018 ,YELLVILLE ,AR ,12
57101118 ,,BOX 160 CTY RD 2622 ,LAMAR ,AR ,3
57101686 ,SILENCER RESEARCH LLC ,119 COBBLESTONE LANE ,MENA ,AR ,10
57102487 ,,344 HWY 124 ,JERUSALEM ,AR ,2
57102601 ,TWH ENTERPRISES INC ,700 PEPSI COLA RD ,BATESVILLE ,AR ,43
57134716 ,WILSONS GUN SHOP INC ,2234 CR 719 ,BERRYVILLE ,AR ,291
98600962 ,,3735 N ROMERO RD ,TUCSON ,AZ ,11
98602515 ,AMERICAN SPIRIT ARMS LLC ,16001 N GREENWAY HAYDEN LOOP STE B ,SCOTTSDALE ,AZ ,175
98602530 ,ARIZONA ARMORY LLC ,2114 W FILLMORE ,PHOENIX ,AZ ,7
98603636 ,ARIZONA RESPONSE SYSTEM LLC ,16014 W REMUDA DR ,SURPRISE ,AZ ,11
98603579 ,ARMS TECH LTD ,7150 WEST ROOSEVELT AVE #167 ,PHOENIX ,AZ ,2
98603998 ,BEST SHOT LLC ,7314 W COLUMBINE DR ,PEORIA ,AZ ,1


