Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
57300809 ,"BUNKER INC, THE ",68950 E HWY 60 ,WYANDOTTE ,0K ,1
57304684 ,CAIN AND ABEL ENTERPRISES LLC ,9950- C E 55TH PLACE ,TULSA ,0K ,2
57305866 ,CAMO CORNER SURPLUS & TRUCK SALES LLC ,15711 W 6TH ST ,0RLANDO ,0K ,5
57302798 ,COLD HAND ARMS LLC ,615 W WILSHIRE STE 1400 ,0KLAHOMA CITY ,0K ,17
57304156 ,COPPERHEAD ENTERPRISES LLC ,2162 EAST 2060 ROAD ,HUGO ,0K ,32
57302390 ,CUTTING EDGE ARMS LLC ,6840 NW 11TH STREET ,0KLAHOMA CITY ,0K ,3
57304951 ,DOA RIFLES LLC ,1510 NORTH ELM AVE ,SHAWNEE ,0K ,3
57303358 ,DOUBLE TAP INDUSTRIES LLC ,14403 W 825 RD ,TAHLEQUAH ,0K ,3
57305807 ,ETCHED ORDNANCE LLC ,26387 E 115TH PL S ,COWETA ,0K ,1
57305534 ,FIRINGLINE ARMS GROUP LLC ,69400 E HWY 60 ,WYANDOTTE ,0K ,19
57337041 ,"FLEMING, JAMES ",16100 NE 165TH ROAD ,RED OAK ,0K ,1
57336993 ,"FRIEND, MICHAEL L ",69400 E HWY 60 ,WYANDOTTE ,0K ,2
57305617 ,GENERAL PRODUCTS & SERVICES LLC ,107 E MAIN ST ,WESTVILLE ,0K ,5
57304721 ,HAILEY ORDNANCE COMPANY ,1661 EXCHANGE AVE ,0KLAHOMA CITY ,0K ,5
57304832 ,HARSH FIREARMS LLC ,3535 MACDONNELL DR ,NORMAN ,0K ,2
57305758 ,"HEWITT, KODEY CHARLES ",25500 EAST 111TH ST S ,BROKEN ARROW ,0K ,4
57304730 ,HUSKINS GUNS & AMMO LLC ,103 E MAIN ST ,WILBURTON ,0K ,1
57306211 ,INFINITY CUSTOM SERVICES LLC ,6644 SE QUAIL RIDGE RD ,BARTLESVILLE ,0K ,7
57305863 ,JB CREATIONS LLC ,324 E HWY STE C ,HOLDENVILLE ,0K ,3
57303725 ,"KARAMITIS, MARK JAMES ",17570 S 4210 RD ,CLAREMORE ,0K ,1
57306159 ,KILL ZONE LONG RANGE SOLUTIONS LLC ,815 WINDSOR PL ,EL RENO ,0K ,1
57303647 ,"LAMPE, ESTLE E ",400 N MAIN ,FAIRFAX ,0K ,1
57305601 ,MID AMERICA ARMAMENT INC ,1141 2ND ST MAIP ,PRYOR ,0K ,4
57305440 ,"MILLER, MICHAEL ",4432 248TH W AVE ,SAND SPRINGS ,0K ,17
57306058 ,MUSTANG IRON WORKS LLC ,2317 W KEENS DR ,MUSTANG ,0K ,1
57303692 ,0DIE'S OUTDOOR SPORTS LLC ,108 BOOMER RD ,SHAWNEE ,0K ,13
57304113 ,0SF| LLC ,3928 E 60TH ST ,TULSA ,0K ,1
57305420 ,PARABELLUM COMBAT SYSTEMS LLC ,301 WORLEY ST ,STILWELL ,0K ,1
57302015 ,RED DIRT ARMORY LLC ,9301 SW 99TH ,MUSTANG ,0K ,1
57305832 ,"REDDEN, MARK ANTHONY ",461 HEATHER RD ,INOLA ,0K ,6
57304976 ,RISE ARMAMENT LLC ,1605 E IOLA ST ,BROKEN ARROW ,0K ,981
57304079 ,"STUTEVILLE, MELISSA A ",1520 N HARRISON ,SHAWNEE ,0K ,10
57303086 ,TACTICAL ELECTRONICS & MILITARY SUPPLY LLC ,2200 N HEMLOCK AVE ,BROKEN ARROW ,0K ,2


