Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
33601205 ,SPORTSWEREUS INC ,855 COMMERCE PARKWAY ,CARPENTERSVILLE ,IL ,44
33635798 ,SPRINGFIELD INC ,420 W MAIN ST ,GENESEO ,IL ,29707
33704900 ,SUNNY SLOPE INC ,1275 2300TH AVE ,KENNEY ,IL ,2
43506720 ,ACCURACY UNLIMITED FIREARMS ARCHERY AND RANGE LLC ,600 SOUTH COUNTY ROAD 900 WEST ,SEYMOUR ,IN ,3
43505148 ,AIR ORDNANCE LLC ,3518 ADAMS CENTER RD ,FORT WAYNE ,IN ,101
43505109 ,BCI DEFENSE LLC ,545 N BOWEN AVE ,BREMEN ,IN ,1568
43504565 ,"BELL, JOSEPH D ",211 WEST MAIN ST ,MILROY ,IN ,8
43506225 ,BRL ENTERPRISES INC ,2851 MADISON AVE ,INDIANAPOLIS ,IN ,83
43504274 ,CF GUNWORKS LLC ,1157 S COUNTY RD 1000 E ,FRANKFORT ,IN ,2
43505002 ,DEPUTY BIG SHOT LLC ,10214 W DEPUTY PIKE RD ,DEPUTY ,IN ,5
43506705 ,ED BOHMAN INDEPENDENT LLC ,23212 VOTE RD ,BATESVILLE ,IN ,49
43504966 ,FOSTECH MFG LLC ,8620 N US HWY 31 ,SEYMOUR ,IN ,1
43507212 ,FREEDOM ORDNANCE MANUFACTURING INC ,612 GRACE WAY ,CHANDLER ,IN ,5
43506698 ,HG DIVERSIFIED INC ,8401 E HWY 36 STE C ,AVON ,IN ,2
43506581 ,HIGH VELOCITY MANUFACTURING INC ,4710 ARDEN DR ,FORT WAYNE ,IN ,64
43503958 ,HIS & HERS TARGET SPORTS LLC ,408 SOUTH MAIN ST ,SHERIDAN ,IN ,2
43506427 ,HOWDER ARMS LLC ,8720 W STATE RD 58 ,NORMAN ,IN ,4
43504890 ,MARCOLMAR FIREARMS LLC ,5626 NEW PARIS PIKE ,RICHMOND ,IN ,94
43501630 ,MARCOLMAR LLC ,1210 HEINBAUGH RD ,RICHMOND ,IN ,94
43506095 ,NORRIS ARMS CO LLC ,405 N OLD STATE RD 15 ,MILFORD ,IN ,14
43503547 ,POWDER KEG LLC ,8267 E COUNTY RD 1200 NORTH ,SUNMAN ,IN ,13
43504974 ,RED BULL ARMORY LLC ,440 PEACEFUL VALLEY RD ,MITCHELL ,IN ,15
43504828 ,"SHEPARD, MITCHELL PAUL ",7007 TIGER LILY PL ,FORT WAYNE ,IN ,1
43504812 ,TACTICAL WEAPONS & SUPPLY LLC ,2303 INDIANAPOLIS RD ,CRAWFORDSVILLE ,IN ,20
43504670 ,WARRIOR ARMS LLC ,2202 BURLINGTON BEACH RD ,VALPARAISO ,IN ,72
43504744 ,ZR TACTICAL SOLUTIONS LLC ,15223 HERRIMAN BLVD SUITE 4 ,NOBLESVILLE ,IN ,5
54803956 ,"ALLEE, MICHAEL D ",12510 W 62ND TERRACE STE 110 ,SHAWNEE ,KS ,7
54803746 ,"CORBET, WILLIAM A JR ",1304 LAWRENCE AVE ,LEAVENWORTH ,KS ,15
54804005 ,FREE STATE ARMAMENT LLC ,101 COTTONWOOD COURT ,0ZAWKIE ,KS ,13
54802524 ,FTW INC ,807 E HARRY ,WICHITA ,KS ,6
54803790 ,GUN CONCIERGE LLC ,8826 SANTA FE DR SUITE 309 ,0VERLAND ,KS ,29
54803093 ,"HAYDEN, SHAWN ",1316 SOUTH DAKOTA AVENUE ,SATANTA ,KS ,17


