Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
15406989 ,STERLING ARSENAL WORKS & TACTICAL SUPPLY LLC ,201 DAVIS DRIVE UNIT FF ,STERLING ,VA ,156
15413308 ,STERLING CUSTOM LLC ,1420 SHEPARD LANE UNIT B-9 ,STERLING ,VA ,5
15414215 ,TACTICAL ADVANTAGE LLC ,14610 FLOWER HILL DR ,CENTREVILLE ,VA ,1
15419108 ,TACTICAL SPEED SHOP LLC ,23 E LURAY SHOPPING CENTER ,LURAY ,VA ,59
15414745 ,"TACTICOOL FIREARMS, LLC ",9913 WARWICK BLVD ,NEWPORT NEWS ,VA ,2
15409065 ,"TERMINAL PERFORMANCE ASSOCIATES, LLC ",23239 JOHNSTOWN LANE ,RUTHER GLEN ,VA ,49
15416242 ,TRITON MFG INC ,977 REON DR STE 104 ,VIRGINIA BEACH ,VA ,1
15415731 ,TRIUNE ARMS LLC ,571 FROST AVE ,WARRENTON ,VA ,6
15416087 ,WALT'S AUTO REPAIR INC ,8391-J EUCLID AVE ,MANASSAS PARK ,VA ,18
15415457 ,WAYNE'S PRECISION LLC ,264 BENCHREST LN ,CONCORD ,VA ,2
15410433 ,"WILLIAMS, MARK ALAN ",813 ORCHARD RD ,PULASKI ,VA ,1
60300781 ,CATAMOUNT ARMS LLC ,70 MCDONALD LANE ,HINESBURG ,VT ,14
60333217 ,CENTURY ARMS INC ,236 BRYCE BLVD ,GEORGIA ,VT ,90015
60300537 ,"FAIRFAX FIREARMS REPAIR, LLC ",86 WEST STREET ROAD ,FAIRFAX ,VT ,3
60300884 ,GREEN MOUNTAIN CARBINE LLC ,21 TATRO RD ,PLYMOUTH ,VT ,6
60300638 ,HILLBILLY CUSTOM RIFLES LLC ,236 MAPLE RIDGE COVENTRY ,NEWPORT ,VT ,15
60300968 ,"IRON MOUNTAIN ARSENAL, LLC ",210 DARTT HILL RD ,BETHEL ,VT ,1
60300926 ,KINGDOM FIREARMS LLC ,60 UPPER QUARRY RD ,NEWPORT ,VT ,5
60300864 ,"MCNARY FIREARMS MANUFACTURING, LLC ",18 PINE RIDGE RD ,VERNON ,VT ,6
60300705 ,MNR CUSTOM LLC ,1415 LITTLE CANADA RD ,WEATHERSFIELD ,VT ,11
60300651 ,"NEWLAN, STEVEN JAMES ",737 ROUTE 5 S ,WINDSOR ,VT ,4
60300696 ,"PIKE, RANDALL S ",181 SPRAGUE RD ,WEST HALIFAX ,VT ,48
60300917 ,ST MICHAEL'S DEFENSE LLC ,132 FACTORY ST STE 2 ,SAINT JOHNSBURY ,VT ,2
60300838 ,TORRE RIFLE COMPANY LLC ,356 HARDSCRABBLE RD ,MILTON ,VT ,10
99105664 ,"ADVANCED COMBAT TECHNOLOGIES, INC. ",37 TOWER BLVD ,ELMA ,WA ,8
99105684 ,"AERO PRECISION, LLC ",2338 HOLGATE ST ,TACOMA ,WA ,4931
99106034 ,"ALL AMERICAN ARMORY, LLC ",14969 W BOW HILL RD STE #2 ,BOW ,WA ,22
99104709 ,BIGELOW INDUSTRIES LLC ,2335 S HOOD STREET ,TACOMA ,WA ,29
99106999 ,CF ROWLEY LLC ,12631 123RD AVE SE ,RAINIER ,WA ,2
99106194 ,"CLEAR CREEK STOCKWORKS, LLC ",5501 STATE ROUTE 272 ,COLFAX ,WA ,2
99105387 ,COBB CONSULTING GROUP LLC ,210 N WASHINGTON AVE ,ARLINGTON ,WA ,2
99105914 ,DEFENSE ARMAMENT DESIGN LLC ,1616 SPRING WATER ,WENATCHEE ,WA ,2


