Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
57504303 ,"CLARK, KENNETH TRACY & SIDLEY, MATTHEW S ",1003 WEST MAIN ST ,CARROLLTON ,TX ,O ,0 ,O ,0 ,18 ,0 ,18 
57503521 ,CONTRACT FABRICATION & DESIGN LLC ,5427 FM 546 ,PRINCETON ,TX ,0 ,0 ,0 ,O ,3 ,0 ,3 
57507755 ,CRIMSON WOLF ARMORY LLC ,19313 US HIGHWAY 69 SOUTH ,FLINT ,TX ,1 ,O ,O ,0 ,0 ,0 ,1 
57407994 ,CUSTOM DEFENSE FIREARMS LLC ,1911 E RANCIER AVE ,KILLEEN ,TX ,O ,O ,O ,O ,O ,2 ,2 
57603079 ,CUSTOM DESIGNED COMPUTERS LLC ,6415 FM 2920 STE 6415 ,SPRING ,TX ,137 ,O ,O ,O ,O ,0 ,137 
57508352 ,"DANIELSON, MITCHELL JAY BYRON ",168 CR3672 ,SPRINGTOWN ,TX ,1 ,O ,O ,O ,O ,O ,1 
57604022 ,F-1 FIREARMS LLC ,5045 FM 2920 RD ,SPRING ,TX ,O ,13 ,O ,O ,O ,O ,13 
57511068 ,FATHOM ARMS LLC ,470 OLIVE BRANCH RD ,BROCK ,TX ,O ,O ,1 ,O ,O ,O ,1 
57509684 ,"GARDNER, KEVIN P ",2683 BALL RD ,WHITEWRIGHT ,TX ,2 ,O ,O ,O ,O ,O ,2 
57511113 ,"HARDESTY, JEFFERY L ",656 CR 8201 ,NACOGDOCHES ,TX ,4 ,O ,O ,O ,O ,0 ,4 
57505250 ,"HEINKEL, JASON ",429 CR 427 ,TENAHA ,TX ,O ,O ,O ,O ,0 ,1 ,1 
57401043 ,HILL COUNTRY RIFLE COMPANY INC ,5726 & 5726B SAFARI DR ,NEW BRAUNFELS ,TX ,0 ,0 ,0 ,0 ,14 ,0 ,14 
57603164 ,JESS BRILEY MANUFACTURING COMPANY ,1230 LUMPKIN RD ,HOUSTON ,TX ,O ,O ,O ,O ,1 ,4 ,5 
57603680 ,LOCKED AND LOADED ARMS INC ,2113 BAYPORT BLVD ,SEABROOK ,TX ,O ,O ,O ,0 ,0 ,1 ,1 
57405001 ,"LONDRIGAN, ROBERT JOHN JR ",11348 FM 56 ,MORGAN ,TX ,0 ,0 ,0 ,0 ,3 ,3 ,6 
57603353 ,LONESTAR INNOVATIONS LLC ,18806 CYPRESS MOUNTAIN DR ,SPRING ,TX ,0 ,O ,O ,O ,8 ,13 ,21 
57605045 ,"MALONEY, BART ",3622 MAIN ST STE F ,HOUSTON ,TX ,0 ,0 ,0 ,O ,0 ,3 ,3 
57403875 ,"MINSHEW, JERRI SUE ",40130 INDUSTRIAL PARK CIRCLE ,GEORGETOWN ,TX ,O ,0 ,O ,O ,1 ,3 ,4 
57505190 ,MITCHELL CUSTOM GUNS AND BULLET WORKS LLC ,5967 FM 576 E ,BRECKENRIDGE ,TX ,0 ,0 ,O ,O ,0 ,2 ,2 
57407268 ,PEINE CUSTOM FIREARMS INC ,2379 COUNTY ROAD 4390 ,KEMPNER ,TX ,O ,O ,O ,O ,7 ,0 ,7 
57511554 ,"PEPPLER, BRUCE & ELLIOTT, KEVIN ",8177 E FM 273 ,IVANHOE ,TX ,O ,0 ,O ,O ,O ,1 ,1 
57508198 ,PIKE'S PRECISION ARMS LLC ,5466 ACTON HWY ,GRANBURY ,TX ,O ,O ,O ,0 ,0 ,2 ,2 
57605253 ,PRIDE ARMS GUNS & AMMO LLC ,15048 HWY 6 ,ROSHARON ,TX ,3 ,O ,O ,O ,O ,0 ,3 
57603438 ,RADICAL FIREARMS LLC ,4413 BLUEBONNET STE 8 ,STAFFORD ,TX ,1891 ,0 ,578 ,0 ,0 ,19 ,2488 
57508775 ,"REPUBLIC FORGE, LLC ",820 S INDUSTRIAL ,PERRYTON ,TX ,O ,0 ,O ,0 ,30 ,120 ,150 
57503567 ,"RIDDLE, GROVER GLEN ",7749 COUNTY ROAD 409 ,GRANDVIEW ,TX ,1 ,O ,O ,O ,1 ,5 ,7 
57511407 ,RUNNER RUNNER INC ,2001 CENTRAL CIRCLE STE 100 ,MCKINNEY ,TX ,O ,O ,O ,O ,O ,6 ,6 
57407150 ,S O L GUN WORKS LLC ,3822 PLEASANTON RD ,SAN ANTONIO ,TX ,6 ,O ,O ,O ,O ,0 ,6 
57506393 ,STAY SAFE LLC ,211 A S CROCKETT ST ,AMARILLO ,TX ,O ,O ,O ,0 ,0 ,2 ,2 


