Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
15809777 ,TAC-GRIP LLC ,268 CADILLAC PKWY STE 107 ,DALLAS ,GA ,O ,0 ,O ,0 ,47 ,0 ,47 
15811120 ,TACTICAL RESOLVE LLC ,5756 GA HWY 169 ,GLENNVILLE ,GA ,7 ,0 ,2 ,O ,0 ,0 ,9 
15809782 ,"TANNER, JOSHUA KANE & COMEAU, BENJAMIN LARRY ",255 ATHENS ST ,CARNESVILLE ,GA ,O ,O ,O ,O ,O ,1 ,1 
15811140 ,TRINITY PRECISION & ARMS INC ,4643 HWY 280 ,CLAXTON ,GA ,0 ,1 ,0 ,0 ,0 ,0 ,1 
15807655 ,U K PRECISION INC ,2029 MARSHALL HUFF RD SUITE A ,DALLAS ,GA ,O ,2 ,O ,0 ,0 ,O ,2 
15804927 ,"WALKER TOOL & MFG, INC ",1300 ROSS RD ,SHADY DALE ,GA ,O ,O ,O ,O ,1 ,O ,1 
15808429 ,WEST GEORGIA FIREARMS LLC ,2221 WEST POINT ROAD ,LAGRANGE ,GA ,0 ,0 ,0 ,O ,0 ,1 ,1 
54202999 ,"2ND AMENDMENT CO., LLC ",1950 DODGE RD STE 108 ,CEDAR RAPIDS ,IA ,1 ,O ,1 ,O ,O ,O ,2 
54203229 ,CREATIVE ARMS LLC ,1430 EAST FLEMING AVE ,DES MOINES ,IA ,0 ,0 ,0 ,O ,0 ,8 ,8 
54202967 ,FARRO'S LEAD FARM LLC ,417 3RD ST ,LOW MOOR ,IA ,5 ,O ,O ,14 ,48 ,1 ,68 
54202784 ,G JDLLC LLC ,307 12TH S ,NORTHWOOD ,IA ,O ,0 ,O ,0 ,0 ,2 ,2 
54201706 ,LES BAER CUSTOM INC ,1804 IOWA DR ,LE CLAIRE ,IA ,O ,O ,O ,O ,274 ,2604 ,2878 
54202783 ,"MOORMAN, FRED A ",301 JEFFERSON ST ,MYSTIC ,IA ,2 ,O ,O ,O ,O ,O ,2 
54201889 ,V CUSTOM INC ,24276 240TH ST ,CARROLL ,IA ,709 ,O ,O ,O ,0 ,0 ,709 
98202516 ,FLOYDS CUSTOM SHOP INC ,99 SARAGOSA RD ,BLANCHARD ,ID ,O ,O ,O ,O ,45 ,O ,45 
98202472 ,IDAHO CUSTOM ARMS & AMMO INC ,3777 N 3400 E ,KIMBERLY ,ID ,O ,O ,1 ,O ,1 ,0 ,2 
98201754 ,"INTACTO ARMS, LLC ",7103 OVERLAND ROAD UNIT S ,BOISE ,ID ,O ,2 ,O ,O ,0 ,3 ,5 
98202586 ,LONE WOLF R&D LLC ,106 SHANNON LN STE B ,PRIEST RIVER ,ID ,0 ,0 ,0 ,0 ,45 ,0 ,45 
98202111 ,MILTAC INDUSTRIES LLC ,"719 N PRINCIPLE PLACE, SUITE 130 ",MERIDIAN ,ID ,O ,83 ,41 ,0 ,0 ,0 ,124 
98201252 ,PRIMARY WEAPONS SYSTEMS INC ,255 N. STEELHEAD WAY ,BOISE ,ID ,188 ,O ,59 ,0 ,0 ,0 ,247 
98201498 ,QUALITY ARMS IDAHO LLC ,350 N 3RD W ,RIGBY ,ID ,0 ,2 ,0 ,O ,0 ,0 ,2 
98200449 ,"ROGERS, DAVID J ",3025 LEADVILLE ,BOISE ,ID ,O ,0 ,O ,O ,O ,7 ,7 
98202543 ,SEEKINS PRECISION LLC ,159 AMERICAN WAY ,LEWISTON ,ID ,0 ,0 ,2 ,0 ,0 ,0 ,2 
98200569 ,TACTICAL INNOVATIONS INC ,345 SUNRISE RD ,BONNERS FERRY ,ID ,37 ,O ,O ,0 ,O ,0 ,37 
98202164 ,TACTICAL SOLUTIONS INC ,2772 S VICTORY VIEW WAY ,BOISE ,ID ,988 ,0 ,0 ,O ,0 ,0 ,988 
33604543 ,AR1510 LLC ,745 S HANFORD ,GENESEO ,IL ,205 ,0 ,46 ,O ,O ,0 ,251 
33703832 ,"BALDWIN GUN WORKS, LLC ",17951 CAPLINGER POND RD ,MARION ,IL ,3 ,0 ,O ,0 ,O ,0 ,3 
33637390 ,DS ARMS INC ,27W990 INDUSTRIAL AVE ,LAKE BARRINGTON ,IL ,O ,O ,O ,0 ,0 ,52 ,52 
33602804 ,HI TECH PLASTICS INC ,2074 78 FOSTER AVE ,WHEELING ,IL ,1798 ,O ,O ,O ,O ,0 ,1798 
33733384 ,OGLESBY & OGLESBY ,744 W ANDREW RD ,SPRINGFIELD ,IL ,0 ,0 ,0 ,O ,0 ,2 ,2 


