RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
57100275 ,,933 CR 439 ,BERRYVILLE ,AR ,0 ,0 ,0 ,0 ,1 ,3 ,4
57134716 ,WILSONS GUN SHOP INC ,2234 CR 719 ,BERRYVILLE ,AR ,4 ,0 ,0 ,0 ,0 ,2421 ,2425
57100518 ,,171 MADISON 1510 ,HUNTSVILLE ,AR ,0 ,0 ,0 ,0 ,0 ,3 ,3
98633149 ,,1320 E HIGHLAND #73 ,PHOENIX ,AZ ,4 ,0 ,0 ,0 ,0 ,0 ,4
98633332 ,R & R SPORTING ARMS INC ,15481 N TWIN LAKES DR ,TUCSON ,AZ ,2 ,0 ,0 ,7 ,0 ,0 ,9
98614472 ,STURM RUGER & CO INC ,200 RUGER RD ,PRESCOTT ,AZ ,62340 ,0 ,0 ,0 ,21609 ,30921 ,114870
93334014 ,BRYCO ARMS ,380 CLINTON ST ,COSTA MESA ,CA ,9613 ,4926 ,0 ,26415 ,29570 ,0 ,70524
93340235 ,INTERNATIONAL ANTIQUE REPRODUCTIONS INC ,33171 CAMINO CAPISTRANO ,SAN JUAN CAPISTRANO ,CA ,1 ,0 ,0 ,13 ,0 ,0 ,14
99434360 ,,83 21ST AVE ,SAN MATEO ,CA ,0 ,0 ,0 ,0 ,0 ,4 ,4
93336988 ,PHOENIX ARMS ,1420 ARCHIBALD AVE ,0NTARIO ,CA ,11259 ,0 ,0 ,0 ,0 ,0 ,11259
60633345 ,COLT'S MANUFACTURING CO LLC ,545 NEWPARK AVE ,WEST HARTFORD ,CT ,0 ,0 ,0 ,736 ,2 ,14256 ,14994
60604862 ,L W SEECAMP CO INC ,301 BREWSTER RD INDUSTRIAL BLDG ,MILFORD ,CT ,0 ,0 ,1666 ,0 ,0 ,0 ,1666
60600062 ,,140 HUYSHOPE #430 ,HARTFORD ,CT ,1 ,0 ,0 ,0 ,0 ,0 ,1
60600330 ,TRI TOWN PRECISION PLASTICS INC ,12 BRIDGE ST ,DEEP RIVER ,CT ,0 ,0 ,0 ,0 ,179 ,2784 ,2963
15940806 ,KEL TEC CNC INDUSTRIES INC ,1475 COX ROAD ,COCOA ,FL ,0 ,0 ,32361 ,0 ,12448 ,30 ,44839
15923596 ,TAURUS INTERNATIONAL MANUFACTURING INC ,16175 NW 49TH AVE ,MIAMI ,FL ,7728 ,2923 ,0 ,0 ,350 ,0 ,11001
15840177 ,MASTERPIECE ARMS INC ,116 KINGSBRIDGE DRIVE ,CARROLLTON ,GA ,0 ,0 ,0 ,0 ,798 ,856 ,1654
54235453 ,DOUBLE DEUCE INC ,24276 240TH ST ,CARROLL ,IA ,113 ,0 ,0 ,0 ,0 ,0 ,113
98200317 ,TACTICAL SOLUTIONS LLC ,800 E CITATION CT STE C ,BOISE ,ID ,62 ,0 ,0 ,0 ,0 ,0 ,62
33635626 ,KREBS CUSTOM INC ,1000 RAND RD #106 ,WAUCONDA ,IL ,0 ,0 ,0 ,0 ,0 ,3 ,3
33635343 ,LES BAER CUSTOM INC ,29601 34TH AVE N ,HILLSDALE ,IL ,0 ,0 ,0 ,0 ,54 ,1824 ,1878
33733384 ,0GLESBY & OGLESBY GUNMAKERS INC ,744 W ANDREW RD ,SPRINGFIELD ,IL ,0 ,0 ,0 ,0 ,0 ,1 ,1
33637004 ,ROCK RIVER ARMS INC ,1042 CLEVELAND RD ,COLONA ,IL ,0 ,0 ,0 ,4 ,0 ,89 ,93
33635798 ,SPRINGFIELD INC ,420 W MAIN ST ,GENESEO ,IL ,0 ,0 ,0 ,0 ,7936 ,40313 ,48249
54835734 ,,3686 272ND RD ,ARKANSAS CITY ,KS ,0 ,0 ,0 ,0 ,1 ,0 ,1
46137442 ,GEMINI CUSTOMS LLC ,2262 LOUISVILLE RD ,FRANKFORT ,KY ,0 ,0 ,0 ,0 ,0 ,1 ,1
46101023 ,GEMINI CUSTOMS LLC ,717 BOTKINS ROAD ,FRANKFORT ,KY ,0 ,0 ,0 ,0 ,0 ,1 ,1
60436584 ,EARLS REPAIR SERVICE INC ,437 CHANDLER ST (REAR) ,TEWKSBURY ,MA ,0 ,0 ,0 ,1 ,0 ,0 ,1
60435456 ,,130 GODDARD ,WORCESTER ,MA ,0 ,0 ,0 ,0 ,6637 ,3738 ,10375
60410395 ,SMITH & WESSON CORP ,MEMORIAL DR 2100 ROOSEVELT AVE ,SPRINGFIELD ,MA ,0 ,0 ,0 ,0 ,25445 ,28467 ,53912
