Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
98607100 ,2ND AMENDMENT ENTERPRISES LLC ,2500 S WOODLANDS VILLAGE BLVD #25 ,FLAGSTAFF ,AZ ,2 
98600962 ,"ABRAMS AIRBORNE MFG, INC ",3735 N ROMERO RD ,TUCSON ,AZ ,27 
98608169 ,AGAINST ALL ENEMIES LLC ,2152 MCCULLOCH BLVD STE B ,LAKE HAVASU CITY ,AZ ,47 
98602530 ,"ARIZONA ARMORY, LLC ",2114 W FILLMORE ,PHOENIX ,AZ ,3 
98609711 ,ARIZONA SILENCER LLC ,2355 E WIDE VIEW CT ,ORO VALLEY ,AZ ,2 
98607415 ,ARMAGEDDON TACTICAL SOLUTIONS LLC ,8321 E GELDING DR STE 100 ,SCOTTSDALE ,AZ ,1 
98605018 ,AWT FIREARMS & MFG LLC ,40 N SUNWAY DR #2 ,GILBERT ,AZ ,7 
98609250 ,AXISWORKS LLC ,819 W 22ND ST STE 108 ,TEMPE ,AZ ,9 
98603200 ,BAR-S MACHINE INC ,2575 N HWY 89 ,CHINO VALLEY ,AZ ,43 
98607732 ,"BEMIS, RONALD JAMES ",4584 W DOWNS RD ,MCNEAL ,AZ ,5 
98606478 ,BLACK LABEL FIREARMS LLC ,25760 WEST GLOBE AVE ,BUCKEYE ,AZ ,13 
98605029 ,"BROWN, TIMOTHY DAVID ",14201 N GIBSON TRL ,TUCSON ,AZ ,3 
98608759 ,BTE USA MANUFACTURING LLC ,2601 W LONE CACTUS DR STE E ,PHOENIX ,AZ ,37 
98605074 ,CATS ARMS LLC ,5112 E PIMA ST ,TUCSON ,AZ ,93 
98604112 ,CATS ARMS LLC ,5118 E PIMA ST ,TUCSON ,AZ ,67 
98607852 ,CHAMBERED GROUP USA LLC ,15605 W ROOSEVELT ST STE 113 ,GOODYEAR ,AZ ,9 
98609027 ,CHARLES ST GEORGE ,291 E OCOTILLO RD UNIT 27 ,CHANDLER ,AZ ,2 
98609204 ,COMPETITION MACHINE INC ,781 AIR PARK WAY UNIT A5/A6 ,COTTONWOOD ,AZ ,10 
98605465 ,CRAIGS CUSTOM RIFLES LLC ,1409 WEST CANYON SHADOWS LANE ,ORO VALLEY ,AZ ,42 
98609908 ,CROW POISON LLC ,4301 E HUNTINGTON DRIVE ,FLAGSTAFF ,AZ ,2 
98607195 ,D & E CUSTOMS AND ENGRAVING LLC ,2152 N BELLA VISTA LN ,BENSON ,AZ ,1 
98604430 ,D & L SPORTS INC ,118 N FIRESKY #B ,CHINO VALLEY ,AZ ,2 
98606220 ,"DALMOLIN, JOSEPH DEWITT ",9332 SLAYTON RANCH RD ,FLAGSTAFF ,AZ ,1 
98604682 ,DESERT FOX OUTFITTERS LLC ,835 AIRCLETA DRIVE ,WICKENBURG ,AZ ,7 
98609715 ,DOWN RANGE ENTERPRISES LLC ,8807 E SQUAW PEAK DR ,TUCSON ,AZ ,1 
98605521 ,E3 ARMS LLC ,2100 COLLEGE DR UNIT#108 ,LAKE HAVASU CITY ,AZ ,39 
98609810 ,ECHO CORPS LLC ,3178 E 33RD PL STE B ,YUMA ,AZ ,1 
98601973 ,EXCEL MANUFACTURING INC ,2560 OUTPOST DR STE 1 ,BULLHEAD CITY ,AZ ,38 
98609817 ,EXOTICAR15 COM LLC ,10443 N CAVE CREEK RD STE 112 ,PHOENIX ,AZ ,7 
98609984 ,FAST FLIGHT MACHINE LLC ,8742 N 78TH AVE ,PEORIA ,AZ ,3 
98609896 ,FREEDOM RIFLE COMPANY LLC ,31806 CIENEGA SPRINGS ROAD STE 100 ,PARKER ,AZ ,9 
98609132 ,G1G2 LLC ,1931 W NORTH LN ,PHOENIX ,AZ ,2 
98609918 ,"GERVASE, ANDREW MICHAEL ",30151 N 149TH STREET ,SCOTTSDALE ,AZ ,6 


