Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
43403347 ,J AND J PERFORMANCE INC ,410 E WOOD ST ,SHREVE ,OH ,2 ,0 ,O ,0 ,0 ,0 ,2 
43102471 ,JONA CUSTOM STOCKS AND RIFLES LLC ,1546 LAWSON STREET ,WHEELERSBUR G ,OH ,0 ,0 ,0 ,O ,5 ,0 ,5 
43105046 ,LETHAL PRECISION DESIGN & MFG LLC ,6979 LOTT RD ,SUNBURY ,OH ,O ,O ,O ,O ,1 ,O ,1 
43102967 ,LUXUS ARMS LLC ,222 HOMAN WAY ,MOUNT ORAB ,OH ,0 ,0 ,193 ,0 ,0 ,0 ,193 
43104822 ,NMWC LLC ,4284 GLENMAWR AVE ,COLUMBUS ,OH ,O ,1 ,O ,O ,O ,O ,1 
43403241 ,PARTISAN ENTERPRISES LLC ,"12351 PROSPECT RD, EAST BUILDING UNIT A ",STRONGSVILLE ,OH ,O ,0 ,105 ,O ,11 ,0 ,116 
43105466 ,QUEEN CITY ARMS LLC ,322 SYCAMORE ST ,NEW RICHMOND ,OH ,O ,O ,O ,O ,5 ,0 ,5 
43400282 ,"ROONEY, TERRANCE L ",4140 ROOT RD ,NORTH OLMSTED ,OH ,O ,O ,O ,1 ,O ,O ,1 
43103419 ,SFL ENTERPRISES INC ,1616 ST RT 28 ,LOVELAND ,OH ,2 ,0 ,0 ,O ,0 ,O ,2 
43405502 ,SPARK ENTERPRISES LLC ,2039 E WESTERN RESERVE ROAD SUITE C ,POLAND ,OH ,O ,O ,O ,O ,4 ,1 ,5 
43102059 ,"STOUTS GUN SHOP & REPAIR, LLC ",5452 CR 26 ,BELLEFONTAINE ,OH ,0 ,0 ,1 ,O ,0 ,0 ,1 
43405123 ,STRASSELLS MACHINE INC ,1015 SPRINGMILL ST ,MANSFIELD ,OH ,0 ,0 ,0 ,14805 ,31210 ,0 ,46015 
43105224 ,TACK-DRIVER ARMS LLC ,6970 GRATE PARK DR ,NEW ALBANY ,OH ,O ,O ,O ,O ,1 ,2 ,3 
43404479 ,"TOTTS, ALFRED LEWIS JR ",2487 RANFIELD RD ,MOGADORE ,OH ,0 ,0 ,0 ,O ,0 ,3 ,3 
43404591 ,TWISTED RIVER TACTICAL LLC ,4564 ROHRDALE AVE NW ,CANAL FULTON ,OH ,1 ,O ,1 ,O ,0 ,O ,2 
43405270 ,"TWISTED RIVER TACTICAL, LLC ",143 1ST ST SE ,MASSILLON ,OH ,O ,O ,1 ,O ,O ,0 ,1 
43402521 ,VALOR ARMS LLC ,2812 RIVERVIEW RD ,AKRON ,OH ,O ,0 ,O ,1 ,O ,3 ,4 
57304046 ,ABI GROUP LLC ,640 WEST 79TH ST ,TULSA ,OK ,O ,O ,O ,O ,0 ,1 ,1 
57306398 ,BARRETT AND SONS SPORTING GOODS LLC ,310 W MAIN ST ,DURANT ,OK ,O ,O ,1 ,O ,0 ,0 ,1 
57304684 ,CAIN AND ABEL ENTERPRISES LLC ,9950- C E 55TH PLACE ,TULSA ,OK ,O ,1 ,O ,O ,0 ,0 ,1 
57306249 ,CHOCTAW DEFENSE MUNITIONS LLC ,1 SKYWAY DRIVE ,MCALESTER ,OK ,O ,O ,O ,O ,1 ,0 ,1 
57302798 ,COLD HAND ARMS LLC ,615 W WILSHIRE STE 1400 ,OKLAHOMA CITY ,OK ,2 ,O ,1 ,O ,1 ,O ,4 
57302390 ,CUTTING EDGE ARMS LLC ,6840 NW 11TH STREET ,OKLAHOMA CITY ,OK ,O ,O ,1 ,O ,O ,O ,1 
57305534 ,FIRINGLINE ARMS GROUP LLC ,69400 E HWY 60 ,WYANDOTTE ,OK ,O ,O ,1 ,O ,0 ,O ,1 
57302947 ,"HAWKINS, RUSSELL BRENT ",402 ASH RD ,CHOCTAW ,OK ,O ,O ,O ,O ,2 ,6 ,8 
57305758 ,"HEWITT, KODEY CHARLES ",25500 EAST 111TH ST S ,BROKEN ARROW ,OK ,2 ,O ,O ,O ,8 ,1 ,11 
57306211 ,INFINITY CUSTOM SERVICES LLC ,6644 SE QUAIL RIDGE RD ,BARTLESVILLE ,OK ,O ,1 ,O ,O ,0 ,O ,1 
57305565 ,MKP ARMS LLC ,177 COUNTY ST 2760 ,MINCO ,OK ,0 ,0 ,1 ,O ,0 ,0 ,1 
57306029 ,NOWLIN ARMS INC ,12785 N 280 RD ,OKMULGEE ,OK ,O ,O ,O ,O ,14 ,O ,14 


