Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
54701787 ,LEADFOOT LLC ,716 4TH AVE ,HOLDREGE ,NE ,1 ,0 ,0 ,3 ,8 ,3 ,15
54701615 ,0MAHA TACTICAL RANGE AND SUPPLY INC ,6481 1/2 S 86TH CIRCLE ,RALSTON ,NE ,0 ,6 ,0 ,0 ,2 ,0 ,8
54701179 ,PERFECT TURNING INC ,218 E THIRD STREET ,KIMBALL ,NE ,0 ,2 ,0 ,0 ,0 ,0 ,2
54702161 ,TAGONIST CUSTOM GUN WORKS LLC ,18111 Q STREET SUITE 103 ,0MAHA ,NE ,0 ,4 ,0 ,0 ,1 ,0 ,5
60202055 ,BLACK OP ARMS LLC ,224 WASHINGTON STREET ,CLAREMONT ,NH ,9 ,0 ,0 ,0 ,1 ,0 ,10
60202899 ,CARACAL USA LLC ,33 PISCATAQUA DR ,NEWINGTON ,NH ,0 ,0 ,0 ,0 ,25 ,0 ,25
60202258 ,EVOLUTION ARMORY LLC ,350 ROUTE 108 UNIT 3B ,SOMERSWORTH ,NH ,0 ,0 ,0 ,0 ,0 ,3 ,3
60201938 ,"HOOK, ANTHONY PAUL ",18 LAMY DR UNIT #5 ,GOFFSTOWN ,NH ,6 ,0 ,0 ,0 ,4 ,0 ,10
60202715 ,MACPHERSON FIREARMS LLC ,87 ROUTE 27 ,BRENTWOOD ,NH ,18 ,0 ,0 ,0 ,0 ,0 ,18
60201012 ,MATRIX AEROSPACE CORPORATION ,421 RIVER ROAD ,CLAREMONT ,NH ,0 ,0 ,0 ,0 ,14 ,0 ,14
60202671 ,"ROBERTS, RAYMOND WALLACE III ",17 HALE RD ,WINCHESTER ,NH ,0 ,0 ,0 ,0 ,1 ,0 ,1
60201816 ,SIG SAUER INC ,72 PEASE BLVD ,NEWINGTON ,NH ,2227 ,396 ,495 ,66586 ,368264 ,98668 ,536636
60201128 ,SIG SAUER INC ,12 & 18 INDUSTRIAL DR ,EXETER ,NH ,2 ,0 ,0 ,2 ,122 ,12 ,138
60201484 ,"STURM, RUGER & COMPANY, INC ",411 SUNAPEE ST ,NEWPORT ,NH ,28 ,0 ,0 ,0 ,0 ,0 ,28
60200735 ,"STURM, RUGER & COMPANY, INC ",529 SUNAPEE ST ,NEWPORT ,NH ,7336 ,0 ,0 ,0 ,0 ,0 ,7336
60201658 ,WICKED WEAPONRY LLC ,21 LONDONDERRY TURNPIKE UNIT 1 ,HOOKSETT ,NH ,9 ,0 ,0 ,0 ,5 ,0 ,14
58501969 ,BLACKBRIAR INC ,2700 GIRARD BLVD NE STE #A ,ALBUQUERQUE ,NM ,1 ,0 ,0 ,0 ,0 ,0 ,1
58502374 ,CGS RIFLES LLC ,206 FLETCHER RD ,ARTESIA ,NM ,0 ,0 ,0 ,0 ,0 ,1 ,1
58502502 ,"MAUCK, WAYNE RUSSELL JR ",1008 AVENIDA DE LAS CAMPANAS ,SANTA FE ,NM ,1 ,0 ,0 ,0 ,0 ,0 ,1
58501837 ,0MNI ARMS LLC ,11215 CENTRAL AVE NE ,ALBUQUERQUE ,NM ,3 ,0 ,4 ,0 ,0 ,0 ,7
58501546 ,SILENCER TECH LLC ,500A COUGAR DR ,LOGAN ,NM ,0 ,0 ,1 ,0 ,0 ,0 ,1
98803399 ,CBE INC ,2241 D PARK PLACE ,MINDEN ,NV ,6 ,0 ,0 ,0 ,0 ,0 ,6
98804815 ,FULL CONCEAL INC ,4325 DEAN MARTIN DR STE #350 ,LAS VEGAS ,NV ,0 ,0 ,0 ,0 ,542 ,0 ,542
98804779 ,GOT YOUR 6 LLC ,8912 SPANISH RIDGE AVE STE 210-9 ,LAS VEGAS ,NV ,0 ,0 ,0 ,0 ,9 ,9 ,18
98804211 ,GUNS N ARROWS INC ,1321 HWY 395 #A ,GARDNERVILLE ,NV ,2 ,0 ,0 ,0 ,0 ,0 ,2
98800873 ,JIMENEZ ARMS INC ,7390 EASTGATE ROAD SUITE 150 ,HENDERSON ,NV ,5063 ,435 ,299 ,11586 ,9116 ,0 ,26499
98804296 ,LIMCAT CUSTOM INTERNATIONAL LLC ,58 GLEN CARRAN CIR ,SPARKS ,NV ,9 ,0 ,0 ,0 ,13 ,20 ,42
98804785 ,PLURAL DESIGNS INC ,340 WESTERN RD #14 ,RENO ,NV ,0 ,0 ,0 ,0 ,1 ,0 ,1
98804799 ,PRECISION SMALL ARMS INC ,2222 PARK PLACE BLD #3 SUITE D ,MINDEN ,NV ,0 ,52 ,0 ,0 ,0 ,0 ,52


