Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
43104071 ,CUMMINGS ENTERPRISES LLC ,3711 STERLING DR ,FRANKLIN ,0H ,3
43403855 ,DELTA GROUP TECHNOLOGY LLC ,19240 TOWNSHIP RD 47 ,BELLE CENTER ,0H ,4
43103920 ,ELEMNT ARMS LLC ,6560 HOWICK RD ,CELINA ,0H ,4
43403068 ,"ERDEK, MICHAEL CHRIS ",638-640 STATE ROUTE 7 NE ,BROOKFIELD ,0H ,2
43104234 ,FAXON FIREARMS LLC ,11101 ADWOOD DR ,CINCINNATI ,0H ,27
43405460 ,HAYDEN CUSTOM FIREARMS LLC ,23935 LEMOYNE RD ,PERRYSBURG ,0H ,5
43106108 ,IRON ELEMENT LLC ,6560 HOWICK ROAD ,CELINA ,0H ,1
43402108 ,ITHACA GUN COMPANY ,420 N WARPOLE ST ,UPPER SANDUSKY ,0H ,4
43403347 ,J AND J PERFORMANCE INC ,410 E WOOD ST ,SHREVE ,0H ,29
43403288 ,JOHN C SCALISE INC ,645 MANNING RD ,MOGADORE ,0H ,6
43100615 ,"JOHNSON, JAMES DOUGLAS ",8141 ST RT 245 ,DE GRAFF ,0H ,2
43105511 ,JONA CUSTOM STOCKS AND RIFLES LLC ,1490 EDISON AVE ,HAMILTON ,0H ,1
43102471 ,JONA CUSTOM STOCKS AND RIFLES LLC ,1546 LAWSON STREET ,WHEELERSBURG ,0H ,4
43436235 ,"JONES, JOHNDAVID ",590 WOODVUE LANE ,WINTERSVILLE ,0H ,2
43103635 ,"JONES, JOSEPH CURTIS ",6011 US RT 40 E ,LEWISBURG ,0H ,1
43102914 ,KALMAR GUNSMITHING LLC ,7029 LICKING TRAILS RD ,HEATH ,0H ,2
43437065 ,KELBLY'S RIFLE RANGE INC ,7222 DALTON FOX LAKE RD ,NORTH LAWRENCE ,0H ,203
43104033 ,"LAUGHLIN, BARRY DAVID ",5304 MORRIS RD ,SPRINGFIELD ,0H ,4
43104816 ,"LEACH, THOMAS D ",107 BOURBON STREET ,BLANCHESTER ,0H ,1
43105046 ,LETHAL PRECISION DESIGN & MEG LLC ,6979 LOTT RD ,SUNBURY ,0H ,10
43405382 ,LEWTFM LLC ,140 WEST NORTH STREET ,WOOSTER ,0H ,1
43401741 ,"LINKE, RICHARD WILLIAM ",310 JUDSON RD ,KENT ,0H ,6
43404916 ,LINKIN ARMORY LTD ,316 NATHAN DR ,CLYDE ,0H ,7
43103822 ,LL EMERSON GROUP LLC ,9230 CR 2 ,WEST MANSFIELD ,0H ,16
43102967 ,LUXUS ARMS LLC ,222 HOMAN WAY ,MOUNT ORAB ,0H ,1026
43403501 ,"MARLOWE, RICHARD B ",726 ERIE ST ,WOODVILLE ,0H ,4
43403346 ,"MESZAROS, ROBERT DANIEL ",9501 E CENTER ST ,WINDHAM ,0H ,4
43401651 ,0HIO ORDNANCE WORKS INC ,"305, 310 AND 401 PARK DR ",CHARDON ,0H ,56
43102008 ,0NE SHOT INC ,3761 ROUND BOTTOM RD ,NEWTOWN ,0H ,37
43403241 ,PARTISAN ENTERPRISES LLC ,"12351 PROSPECT RD, EAST BUILDING ",STRONGSVILLE ,0H ,117
43403975 ,"POZDERAC, JEREMY M ",UNIT A 1276 COLUMBIA RD ,VALLEY CITY ,0H ,2
43103816 ,PRECISION REFLEX INC ,710 STREINE DR ,NEW BREMEN ,0H ,59


