Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
98602957 ,,17426 E HUNT HWY ,QUEEN CREEK ,AZ ,43
98600381 ,,14715 N 78TH WAY STE 500 ,SCOTTSDALE ,AZ ,5
98637328 ,,1415 S CHERRY ,TUCSON ,AZ ,23
98603321 ,,1725 KIOWA AVE #B ,LAKE HAVASU CITY ,AZ ,7
98602487 ,,1638 W KNUDSEN DR ,PHOENIX ,AZ ,321
98603291 ,,4093 FORREST RANCHES LOOP ,PARKS ,AZ ,1
98603536 ,PALESE PROTO TECH INC ,7775 N CASA GRANDE HWY #155 ,TUCSON ,AZ ,4
98600788 ,PATRIOT ORDNANCE FACTORY INC ,5621 N 53RD AVE ,GLENDALE ,AZ ,8418
98601124 ,PIECE OF HISTORY FIREARMS LLC ,926 W PRINCE RD ,TUCSON ,AZ ,6
98603707 ,QUENTIN LASER LLC ,751 N MONTEREY ST STE 115 ,GILBERT ,AZ ,2
98603142 ,,751 N MONTEREY ST SUITE 115 ,GILBERT ,AZ ,10
98602996 ,RHINO ARMS LLC ,13724 E 44TH DR ,YUMA ,AZ ,1
98602822 ,RIM COUNTRY RIFLES LLC ,13515 E KINGS DEER RD ,PARKS ,AZ ,2
98602277 ,RISING SUN TACTICAL LLC ,6901 W UTOPIA RD ,GLENDALE ,AZ ,18
98636542 ,,21438 N 7TH AVE SUITE B ,PHOENIX ,AZ ,8
98602410 ,,2570 PALO VERDE BLVD NORTH ,LAKE HAVASU CITY ,AZ ,23
98600695 ,SCHUERMAN ARMS LTD ,3322 W IRVINE RD ,DESERT HILLS ,AZ ,2
98638308 ,,812 W CAMINO DESIERTO ,TUCSON ,AZ ,7
98602748 ,,816 W GILA BEND HWY STE A3 ,CASA GRANDE ,AZ ,9
98601115 ,SOURCE MANUFACTURING LLC ,2920 EAST MOHAWK LN STE 112 ,PHOENIX ,AZ ,37
98614472 ,,200 RUGER RD ,PRESCOTT ,AZ ,120
98601907 ,SUMMA RESEARCH LLC ,1300 N MCCLINTOCK DR E 13 ,CHANDLER ,AZ ,4
98603073 ,TURNER FABRICATIONS LLC ,10602 E IRONWOOD LANE ,MESA ,AZ ,10
98602792 ,VENOM TACTICAL LLC ,7252 E CONCHO DR STE C-13 ,KINGMAN ,AZ ,3
98603237 ,ZIMMERMAN ARMS LLC ,540 SIXTH ST # F ,PRESCOTT ,AZ ,30
97701370 ,,18205 LAVERNE DR ,LOS GATOS ,CA ,1
93340727 ,EXCEL INDUSTRIES INC ,4510 CARTER CT ,CHINO ,CA ,545
96802197 ,,10 N N EAST ST STE 211 ,WOODLAND ,CA ,12
93302624 ,MAXIMUM WHOLESALE INC ,15979 S PIUMA AVE ,CERRITOS ,CA ,49
97701704 ,,5530 E LAMONA AVE #103 ,FRESNO ,CA ,7
93302580 ,NEMESIS ARMS INC ,1090 5TH ST UNIT 110 ,CALIMESA ,CA ,49
96801531 ,REH INDUSTRIES LLC ,710 3RD ST ,MARYSVILLE ,CA ,183
97738092 ,ROGUE RIV RIFLEWORKS INC/JOHN RIBGY & CO ,500 LINNE RD STE D ,PASO ROBLES ,CA ,21


