Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
58534617 ,,9812-A COCHITI SE ,ALBUQUERQUE ,NM ,6
58500991 ,,6877 AUGUSTA HILLS DR ,RIO RANCHO ,NM ,1
58501097 ,,3216 LOS ARBOLES AVE NE ,ALBUQUERQUE ,NM ,1
98800094 ,ARSENAL INC ,4395 W POST RD UNIT 100 ,LAS VEGAS ,NV ,51
98800975 ,BLACK BEARD RESEARCH & DEVELOPMENT LLC ,904 VISTA PARK DR ,CARSON CITY ,NV ,7
98835517 ,,5301 LONGLEY LN BLDG C SUITE 87-88 ,RENO ,NV ,1
98835309 ,EDMAC INC ,21 CYGNET DR #100 ,CARSON CITY ,NV ,15
98801258 ,,3855 E PATRICK LANE #125 ,LAS VEGAS ,NV ,8
98833020 ,,2900 E TROPICANA ,LAS VEGAS ,NV ,30
98835254 ,,2280 SANDOVAL ,GARDNERVILLE ,NV ,2
98801039 ,,5225 GRUMMAN DR ,CARSON CITY ,NV ,3
98801449 ,,5801 SHEEP DRIVE UNIT 10 ,CARSON CITY ,NV ,2
61601869 ,,10007 HAWKINS RD ,GOWANDA ,NY ,1
61601854 ,,14 HOEFLER AVENUE ,ILION ,NY ,38589
61601885 ,,605 BRONDER HOLLOW RD ,GEORGETOWN ,NY ,8
61600463 ,,2720 MERKLE RD ,ATTICA ,NY ,16
61400850 ,ISLAND MACHINE INC ,22 GUY WAY ,PLATTSBURGH ,NY ,4213
61334276 ,KIMBER MFG INC ,1 LAWTON ST ,YONKERS ,NY ,5718
61601607 ,,231 SALTONSTALL STREET ,CANANDAIGUA ,NY ,12
61100308 ,LRB OF LONG ISLAND INC ,96 CHERRY LANE ,FLORAL PARK ,NY ,6490
61400873 ,,35 LOCUST GROVE RD ,SARATOGA SPRINGS ,NY ,3
61601982 ,MITCHELL MACHINE TOOL LLC ,190 MURRAY ST ,ROCHESTER ,NY ,10
61600727 ,REMINGTON ARMS CO INC ,14 HOEFLER AVE ,ILION ,NY ,154338
61636006 ,,6874 LAKE SHORE RD ,DERBY ,NY ,2
61601135 ,TURNBULL MANUFACTURING COMPANY ,6680 RT 5-20 ,BLOOMFIELD ,NY ,57
43402033 ,,220 NORTH HIGH ST ,WADSWORTH ,0H ,31
43102394 ,ACRODYNE MFG CO ,41 KINGSTON AVE ,COLUMBUS ,0H ,100
43101268 ,,219 ORCHARD ST ,LEWISBURG ,0H ,7
43435702 ,BEEMILLER INC ,1015 SPRINGMILL RD ,MANSFIELD ,0H ,24000
43402755 ,CUSTOM BLUE LLC ,75215 JOHNSON RUN RD ,NEWCOMERSTOWN ,0H ,1
43402362 ,DEFENSIVE CREATIONS LLC ,253 MAPLEWOOD DR ,ALLIANCE ,0H ,12
43102313 ,,8944 GREEN ST ,WHEELERSBURG ,0H ,1
,TIMOTHY KURT ,6990 ELIZABETH BETHEL RD ,TIPP CITY ,0H ,


