Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
98700368 ,VECTOR ARMS INC ,270 W 500 NO ,NORTH SALT LAKE ,UT ,84 ,56 ,0 ,0 ,118 ,2 ,260
98734724 ,,2090 N REDWOOD RD #40 ,SALT LAKE CITY ,UT ,15 ,0 ,7 ,0 ,0 ,0 ,22
15401410 ,,11465 CREST HILL RD ,MARSHALL ,VA ,0 ,0 ,0 ,0 ,3 ,5 ,8
15405971 ,,5003 ADMIRAL WRIGHT ROAD ,VIRGINIA BEACH ,VA ,2 ,0 ,0 ,0 ,0 ,0 ,2
60300037 ,CASPIAN ARMS LTD ,75 CAL FOSTER DR ,WOLCOTT ,VT ,0 ,0 ,0 ,0 ,0 ,1642 ,1642
60300038 ,FOSTER INDUSTRIES INC ,75 CAL FOSTER DR ,WOLCOTT ,VT ,0 ,0 ,0 ,0 ,0 ,603 ,603
60300435 ,,280 MAECK FARM RD ,SHELBURNE ,VT ,0 ,0 ,0 ,0 ,0 ,3 ,3
99114520 ,0LYMPIC ARMS INC ,624 OLD PACIFIC HWY SE ,0LYMPIA ,WA ,101 ,0 ,0 ,0 ,0 ,83 ,184
99101301 ,PLASTIC INJECTION MOLDING INC ,2695 BATTELLE BLVD ,RICHLAND ,WA ,12 ,0 ,0 ,0 ,0 ,0 ,12
99102956 ,,32820 20TH AVE S UNIT 16 ,FEDERAL WAY ,WA ,0 ,0 ,0 ,0 ,0 ,11 ,11
99102834 ,SURPLUS AMMO & ARMS LLC ,12729 PACIFIC HWY SW ,LAKEWOOD ,WA ,0 ,7 ,0 ,0 ,0 ,0 ,7
33904058 ,,W 1802 COUNTY RD N ,NIAGARA ,WI ,0 ,0 ,0 ,0 ,0 ,2 ,2
33903378 ,L H PRECISION LLC ,9020 OLSON DR ,EAU CLAIRE ,WI ,2 ,0 ,0 ,0 ,0 ,0 ,2
33900697 ,,3601 129TH ST ,CHIPPEWA FALLS ,WI ,0 ,0 ,0 ,0 ,0 ,53 ,53
45500959 ,BLACKHEART INTERNATIONAL LLC ,,PHILIPPI ,WV ,1 ,0 ,0 ,0 ,0 ,0 ,1
58300357 ,,800 S OVERDALE DR ,GILLETTE ,WY ,0 ,0 ,0 ,0 ,0 ,12 ,12
58300882 ,MINUTE OF ANGLE CORPORATION ,285 GOVERNMENT VALLEY RD ,SUNDANCE ,WY ,0 ,3 ,2 ,1 ,0 ,0 ,6
58300621 ,TRIPLE ARROW ENTERPRISES INC ,1456 COLE ,WHEATLAND ,WY ,0 ,0 ,0 ,0 ,0 ,1 ,1
,,,,,320697 ,15053 ,47396 ,390897 ,586364 ,507851 ,1868258


