RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
98800873 ,JIMENEZ ARMS INC ,5550 REFERENCE STREET ,LAS VEGAS ,NV ,5354 ,2956 ,900 ,16352 ,16553 ,0 ,42115
98801039 ,,5225 GRUMMAN DR ,CARSON CITY ,NV ,0 ,0 ,0 ,0 ,0 ,3 ,3
61100248 ,A.P.I ,71-73 EAST JEFRYN BLVD ,DEER PARK ,NY ,0 ,0 ,0 ,98 ,853 ,0 ,951
61601079 ,CZ-USA INC ,5169 RT 12 S ,NORWICH ,NY ,0 ,0 ,0 ,0 ,224 ,2975 ,3199
61334276 ,KIMBER MFG INC ,1 LAWTON ST ,YONKERS ,NY ,468 ,0 ,0 ,0 ,2786 ,75649 ,78903
61600727 ,REMINGTON ARMS CO INC ,14 HOEFLER AVE ,ILION ,NY ,0 ,0 ,0 ,0 ,30 ,0 ,30
61601266 ,,20 EDWIN LN ,BINGHAMTON ,NY ,0 ,0 ,0 ,0 ,1 ,36 ,37
43435702 ,BEEMILLER INC ,1015 SPRINGMILL RD ,MANSFIELD ,0H ,0 ,0 ,0 ,21600 ,63369 ,0 ,84969
43101810 ,CHIAPPA FIREARMS LTD ,6785 W THIRD ST ,DAYTON ,0H ,7405 ,0 ,0 ,0 ,0 ,231 ,7636
43402362 ,DEFENSIVE CREATIONS LLC ,253 MAPLEWOOD DR ,ALLIANCE ,0H ,0 ,0 ,0 ,0 ,0 ,2 ,2
43419291 ,HASKELL MANUFACTURING INC ,585 EAST BLUE LICK RD ,LIMA ,0H ,0 ,0 ,0 ,0 ,0 ,27600 ,27600
43434316 ,IBERIA FIREARMS INC ,3929 STATE RT 309 ,GALION ,0H ,0 ,0 ,0 ,0 ,0 ,23900 ,23900
43436235 ,,590 WOODVUE LANE ,WINTERSVILLE ,0H ,2 ,0 ,3 ,1 ,0 ,2 ,8
43101790 ,SCHOESSLER'S SUPPLY ROOM LLC ,698 PLEASANT VALLEY DR ,SPRINGBORO ,0H ,0 ,0 ,0 ,0 ,3 ,0 ,3
43102059 ,,5452 CR 26 ,BELLEFONTAINE ,0H ,0 ,0 ,0 ,0 ,0 ,2 ,2
57302289 ,COMPETITIVE SHOOTING SOLUTIONS INC ,2125 MERIDIAN DRIVE ,NORMAN ,0K ,0 ,0 ,0 ,0 ,1 ,0 ,1
57302390 ,CUTTING EDGE ARMS LLC ,6840 NW 11TH STREET ,0KLAHOMA CITY ,0K ,0 ,0 ,0 ,0 ,0 ,1 ,1
57302568 ,PRUSIK USA LLC ,301 WORLEY ST ,STILWELL ,0K ,0 ,0 ,0 ,0 ,6 ,0 ,6
57302942 ,RIJAS SERVICES LLC ,10204 E 450 RD ,CLAREMORE ,0K ,0 ,0 ,0 ,0 ,0 ,2 ,2
99302007 ,ARMS LLC ,13313 EHLEN RD NE ,AURORA ,0R ,0 ,0 ,0 ,0 ,1 ,1 ,2
99301001 ,NOVESKE RIFLEWORKS LLC ,594 NE E ST ,GRANTS PASS ,0R ,0 ,1 ,0 ,0 ,0 ,0 ,1
99301862 ,,1561 N FREMONT ST ,CORNELIUS ,0R ,1 ,0 ,0 ,0 ,0 ,5 ,6
99302088 ,,480 ROGUE RIVER PKWY ,TALENT ,0R ,0 ,0 ,1 ,0 ,1 ,0 ,2
82303928 ,JANRO CUSTOM GUNWORKS LLC ,1156 WILCOX RD ,NEW MILFORD ,PA ,0 ,0 ,0 ,0 ,0 ,1 ,1
82302834 ,KEYSTONE SPORTING ARMS LLC ,155 SODOM RD ,MILTON ,PA ,1199 ,0 ,0 ,0 ,0 ,0 ,1199
82303867 ,MOUNTAIN COMPETITION PISTOLS ,26 MOUNTAIN VIEW DR ,TANNERSVILLE ,PA ,0 ,0 ,0 ,0 ,3 ,0 ,3
82303809 ,MPC INDUSTRIES LLC ,200 CENTERVILLE RD ,LANCASTER ,PA ,0 ,0 ,0 ,0 ,1 ,0 ,1
82502864 ,PENN UNITED TECHNOLOGIES INC ,799 NORTH PIKE RD ,CABOT ,PA ,0 ,0 ,0 ,0 ,0 ,9 ,9
15702581 ,,797 OLD CLEMSON ROAD ,COLUMBIA ,SC ,0 ,0 ,0 ,0 ,7327 ,10203 ,17530
34633475 ,H S PRECISION INC ,1301 TURBINE DR ,RAPID CITY ,SD ,0 ,0 ,11 ,0 ,0 ,0 ,11


