Table
16404253 ,144 TACTICAL LLC ,1903 US HWY 49 S ,FLORENCE ,MS ,406 
16402440 ,ADVANCED TACTICAL ORDNANCE LLC ,226 COUNTY RD 235 ,ABBEVILLE ,MS ,5 
16404572 ,"AMMAR, AMMAR M ",410 OLD HICKORY DR ,LAKE CORMORANT ,MS ,3 
16404714 ,ANARCHY ARMORY LLC ,2568 W ROANE AVE STE A ,EUPORA ,MS ,3 
16403862 ,BCA INC ,311 SECOND AVE ,SHELBY ,MS ,13 
16404225 ,BLACK RIVER PRECISION LLC ,208 MEADOWS LN ,BENTONIA ,MS ,2 
16404677 ,BOWEN ARMORY RIFLES LLC ,62 DONNIE GREEN RD ,BASSFIELD ,MS ,10 
16404139 ,BRUSHCREEK HOLDINGS LLC ,160 LAKEVIEW RD ,BRANDON ,MS ,1 
16403789 ,"BRYANT'S MACHINE SHOP, INC ",5734 HWY 80 W ,JACKSON ,MS ,9 
16404072 ,COTTON BRANCH CUSTOM FIREARMS LLC ,915 ALLEN RD ,SMITHDALE ,MS ,7 
16402854 ,DEEP SOUTH TACTICAL LLC ,588 GULDE SHILOH RD ,BRANDON ,MS ,19 
16404181 ,EVOLUTION LLC ,1015 HARRISON DR ,MCCOMB ,MS ,1 
16404333 ,HELANBAK LLC ,1481 HWY 13 N ,COLUMBIA ,MS ,384 
16403286 ,J & K SALES LLC ,2525 HIGHWAY 1 SOUTH SUITE B ,GREENVILLE ,MS ,4 
16404159 ,MODERN OUTFITTERS LLC ,3700 HWY 39 N STE B ,MERIDIAN ,MS ,1288 
16404019 ,NORSE PRECISION RIFLES LLC ,1214 SPRING ST ,WAYNESBORO ,MS ,1 
16404609 ,OAKES FIREARMS LLC ,511 METCALFE RD ,GREENVILLE ,MS ,1 
16404167 ,"OWENS, TERRY A ",423 FORREST CT ,COLUMBUS ,MS ,9 
16404598 ,PRECISION RIFLE ORDNANCE LLC ,895 GREENWOOD CHAPEL RD ,CARTHAGE ,MS ,7 
16404549 ,REMINGTON ARMS COMPANY LLC ,366 STATELINE RD ,SOUTHAVEN ,MS ,443436 
16404665 ,SANFORD'S SOUTHERN ARMS LLC ,4344 LANGS MILL RD ,FOREST ,MS ,2 
16403548 ,SHERWOOD TACTICAL LLC ,3925 HWY 61 N ,CLEVELAND ,MS ,13 
16401380 ,"SMITH, DAVID E ",7265 DEAN RD ,LAKE CORMORANT ,MS ,4 
16404251 ,SUNNY HILL FIREARMS INC ,1099 HAWTHORNE DR ,MC COMB ,MS ,2 
16404079 ,TARGETMASTERS GUN REPAIR LLC ,5564 CHAPEL HILL COVE ,HORN LAKE ,MS ,32 
16403899 ,TGC OUTDOORS LLC ,662 HWY 7 NORTH ,ABBEVILLE ,MS ,49 
16404381 ,THE GUN SHOP LLC ,2440 MT PLEASURE RD ,HERNANDO ,MS ,1 
16404365 ,THE HUNTERS EDGE LLC ,407 HWY 11 SOUTH ,ELLISVILLE ,MS ,3 
16404624 ,WINDLASS ARMORY LLC ,8 WINDLASS DR ,HATTIESBURG ,MS ,1 
98101051 ,"ALLEN, KIRBY LEROY ",99 STEVENSON RD ,FORT SHAW ,MT ,26 
98101324 ,AMERICAN HUNTING RIFLES INC ,1711 MOUNTAIN VIEW ORCHARD RD ,CORVALLIS ,MT ,2 
98155388 ,C SHARPS ARMS CO INC ,100 CENTENNIAL DR ,BIG TIMBER ,MT ,143 


