Table
45503183 ,HARPERS FERRY ARMORY INC ,301 N MILDRED ST ,RANSON ,WV ,46 
45502891 ,"HOSTETTER, MARK A ",74 DUPONT RD SUITE A ,MARTINSBURG ,WV ,49 
45502547 ,J W MANUFACTURING LLC ,703 MIDDLETOWN RD ,FAIRMONT ,WV ,27 
45502304 ,KNT ENTERPRISES LLC ,504 EVERETT GILLS LN ,GALLIPOLIS FERRY ,WV ,2 
45503699 ,LOD DEFENSE LLC ,3977 MOUNT CLARE RD ,MOUNT CLARE ,WV ,1 
45500132 ,MELVIN FORBES ENTERPRISES LLC ,438 MIRANOV ST ,GRANVILLE ,WV ,44 
45535630 ,"PARRISKI, MICHAEL DAVID ",HC 37 BOX 58 ,MAXWELTON ,WV ,1 
45502685 ,THE CUSTOM GUN SHOP LLC ,5649 GEORGETOWN RD ,HORNER ,WV ,1 
45502860 ,VIGILANT SECURITY SERVICES LLC ,21150 BARBOUR COUNTY HWY ,PHILIPP ,WV ,3 
45501641 ,VINTEC MANUFACTURING LLC ,44 BERKELY DR ,SUMMERSVILLE ,WV ,7 
45503353 ,VIQEN LLC ,1781 PHILIPPI PIKE ,CLARKSBURG ,WV ,249 
58300948 ,BLISS ADVERTISING AND DESIGN INC ,1107 PARKS RD ,WESTON ,WY ,1 
58301214 ,BOLT CARRIER GROUP LLC ,1754 S WILSON ST ,CASPER ,WY ,2 
58300887 ,D SCHIMMEL LLC ,5 GREASEWOOD CT ,ROZET ,WY ,2 
58301709 ,DYK RIFLE AND MACHINE LLC ,7 CHONDELL DR ,CODY ,WY ,3 
58301160 ,GRIFFIN ARMS LLC ,213 SOUTH AVE C1 ,CHEYENNE ,WY ,4 
58300591 ,GUNWERKS LLC ,2301 LIEUTENANT CHILDERS ST ,CODY ,WY ,782 
58301879 ,INSIGHT PRECISION ARMS LLC ,4105 RD 82 ,TORRINGTON ,WY ,4 
58301722 ,MAC'S GUNWORKS AND SHOOTERS SUPPLY LLC ,125 HOE CREEK RD ,GILLETTE ,WY ,1 
58301616 ,MIDDLE TENNESSEE GUNSMITHING INC ,600 ROLLING MEADOWS LN ,LANDER ,WY ,2 
58301302 ,PERFORMANCE OIL TOOLS INC ,3420 BIG HORN AVE ,CODY ,WY ,40 
58301010 ,RGS LLC ,404 N JACKSON ,CASPER ,WY ,6 
58300619 ,"ROSENCRANSE, TREVOR S ",610 SOUTH 8TH ST ,BASIN ,WY ,14 
58300988 ,"RUBY, JASON TYLER ",6501 ROBIN DR ,GILLETTE ,WY ,3 
58301860 ,SERIOUS FIREARMS AND TRAINING LLC ,63 MOFFIT PLACE ,GLENDO ,WY ,1 
58301174 ,TACTICAL SOLUTIONS INTERNATIONAL INC ,177 BURRIS LENORE RD ,CROWHEART ,WY ,3 
58301324 ,TEAPOT CREEK PRECISION GUNSMITHING LLC ,26795 N HWY 259 ,CASPER ,WY ,11 
58301883 ,"VAPOR TRAIL PRECISION ARMS, LLC ",4048 STRAWBERRY CREEK RD ,BEDFORD ,WY ,1 
58301472 ,WYO ARMS LLC ,6503 CROSSBOW TRAIL ,CHEYENNE ,WY ,10 
58301629 ,WYOMING ARMORY PRECISION FIREARMS LLC ,553 14TH ST ,CODY ,WY ,2 


