Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
43104071 ,CUMMINGS ENTERPRISES LLC ,3711 STERLING DR ,FRANKLIN ,OH ,3 
43403855 ,DELTA GROUP TECHNOLOGY LLC ,19240 TOWNSHIP RD 47 ,BELLE CENTER ,OH ,4 
43103920 ,ELEMNT ARMS LLC ,6560 HOWICK RD ,CELINA ,OH ,4 
43403068 ,"ERDEK, MICHAEL CHRIS ",638-640 STATE ROUTE 7 NE ,BROOKFIELD ,OH ,2 
43104234 ,FAXON FIREARMS LLC ,11101 ADWOOD DR ,CINCINNATI ,OH ,27 
43405460 ,HAYDEN CUSTOM FIREARMS LLC ,23935 LEMOYNE RD ,PERRYSBURG ,OH ,5 
43106108 ,IRON ELEMENT LLC ,6560 HOWICK ROAD ,CELINA ,OH ,1 
43402108 ,ITHACA GUN COMPANY ,420 N WARPOLE ST ,UPPER SANDUSKY ,OH ,4 
43403347 ,J AND J PERFORMANCE INC ,410 E WOOD ST ,SHREVE ,OH ,29 
43403288 ,JOHN C SCALISE INC ,645 MANNING RD ,MOGADORE ,OH ,6 
43100615 ,"JOHNSON, JAMES DOUGLAS ",8141 ST RT 245 ,DE GRAFF ,OH ,2 
43105511 ,JONA CUSTOM STOCKS AND RIFLES LLC ,1490 EDISON AVE ,HAMILTON ,OH ,1 
43102471 ,JONA CUSTOM STOCKS AND RIFLES LLC ,1546 LAWSON STREET ,WHEELERSBURG ,OH ,4 
43436235 ,"JONES, JOHNDAVID ",590 WOODVUE LANE ,WINTERSVILLE ,OH ,2 
43103635 ,"JONES, JOSEPH CURTIS ",6011 US RT 40 E ,LEWISBURG ,OH ,1 
43102914 ,KALMAR GUNSMITHING LLC ,7029 LICKING TRAILS RD ,HEATH ,OH ,2 
43437065 ,KELBLY'S RIFLE RANGE INC ,7222 DALTON FOX LAKE RD ,NORTH LAWRENCE ,OH ,203 
43104033 ,"LAUGHLIN, BARRY DAVID ",5304 MORRIS RD ,SPRINGFIELD ,OH ,4 
43104816 ,"LEACH, THOMAS D ",107 BOURBON STREET ,BLANCHESTER ,OH ,1 
43105046 ,LETHAL PRECISION DESIGN & MEG LLC ,6979 LOTT RD ,SUNBURY ,OH ,10 
43405382 ,LEWTFM LLC ,140 WEST NORTH STREET ,WOOSTER ,OH ,1 
43401741 ,"LINKE, RICHARD WILLIAM ",310 JUDSON RD ,KENT ,OH ,6 
43404916 ,LINKIN ARMORY LTD ,316 NATHAN DR ,CLYDE ,OH ,7 
43103822 ,LL EMERSON GROUP LLC ,9230 CR 2 ,WEST MANSFIELD ,OH ,16 
43102967 ,LUXUS ARMS LLC ,222 HOMAN WAY ,MOUNT ORAB ,OH ,1026 
43403501 ,"MARLOWE, RICHARD B ",726 ERIE ST ,WOODVILLE ,OH ,4 
43403346 ,"MESZAROS, ROBERT DANIEL ",9501 E CENTER ST ,WINDHAM ,OH ,4 
43401651 ,OHIO ORDNANCE WORKS INC ,"305, 310 AND 401 PARK DR ",CHARDON ,OH ,56 
43102008 ,ONE SHOT INC ,3761 ROUND BOTTOM RD ,NEWTOWN ,OH ,37 
43403241 ,PARTISAN ENTERPRISES LLC ,"12351 PROSPECT RD, EAST BUILDING ",STRONGSVILLE ,OH ,117 
43403975 ,"POZDERAC, JEREMY M ",UNIT A 1276 COLUMBIA RD ,VALLEY CITY ,OH ,2 
43103816 ,PRECISION REFLEX INC ,710 STREINE DR ,NEW BREMEN ,OH ,59 


