Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
98603707 ,QUENTIN LASER LLC ,761 N MONTEREY ST STE 104 ,GILBERT ,AZ ,25 
98602822 ,RIM COUNTRY RIFLES LLC ,13515 E KINGS DEER RD ,PARKS ,AZ ,5 
98636542 ,"ROBAR COMPANIES, INC ",21438 N 7TH AVE SUITE B ,PHOENIX ,AZ ,9 
98605107 ,"SENSENEY, MICHAEL E ",10962 NORTH LOCUST ST ,FLORENCE ,AZ ,2 
98602441 ,SISKU GUN WORKS LLC ,3780 E 44TH ST #102 ,TUCSON ,AZ ,2 
98601115 ,SOURCE MANUFACTURING LLC ,2920 EAST MOHAWK LN STE 112 ,PHOENIX ,AZ ,48 
98603663 ,SOUTHWEST PRECISON LLC ,1490 PARK TERRACE AVE ,LAKE HAVASU CITY ,AZ ,2 
98603446 ,SPECIALIZED DYNAMICS LLC ,925 N CALIFORNIA ST ,CHANDLER ,AZ ,8 
98600489 ,"STRONG, ALTON MICHAEL ",41 WEST PLATA STREET ,TUCSON ,AZ ,5 
98601907 ,SUMMA RESEARCH LLC ,1300 N MCCLINTOCK DR E 13 ,CHANDLER ,AZ ,1 
98602020 ,SUN DEVIL MANUFACTURING LLC ,663 W 2ND AVE STE 16 ,MESA ,AZ ,22 
98604753 ,TACTICAL OPS LLC ,5980 EAST CALLE DE VITA ,TUCSON ,AZ ,4 
98638255 ,"TATOM, DONALD LEE ",4739 RANCH RD ,SIERRA VISTA ,AZ ,150 
98605085 ,VALLEY ORDNANCE WORKS LLC ,10009 WEST JOMAX RD ,PEORIA ,AZ ,4 
98637461 ,"VAN HORN, DAVID A ",1302 E RAWHIDE ,GILBERT ,AZ ,4 
98602792 ,VENOM TACTICAL LLC ,7252 E CONCHO DR STE C-13 ,KINGMAN ,AZ ,4 
98605090 ,WAYNE WYNN ENTERPRISES LLC ,1734 E MAIN ST STE 7 ,MESA ,AZ ,8 
98603942 ,XENOLITH ARMORY LLC ,3233 E ENID AVE ,MESA ,AZ ,4 
98603590 ,YAMPA PRECISION MFG INC ,2420 N 5TH ST ,PRESCOTT VALLEY ,AZ ,670 
98637956 ,YOUNG MANUFACTURING INC ,5528 N 51ST AVE ,GLENDALE ,AZ ,2 
98603237 ,ZIMMERMAN ARMS LLC ,540 SIXTH ST # F ,PRESCOTT ,AZ ,13 
96802268 ,"ANDERSON, ROBERT AND GAIL ",103 MAIN ST ,PLACERVILLE ,CA ,28 
97702131 ,"BRECHMANN, ROBERT ",1508 TOLLHOUSE RD STE A ,CLOVIS ,CA ,3 
93303548 ,"BRIDGES, BRADFORD WILLIAM ",27601 FORBES #17 ,LAGUNA NIGUEL ,CA ,4 
97702070 ,C B E INC ,18430 TECHNOLOGY DR UNIT A ,MORGAN HILL ,CA ,462 
96802224 ,"CAL ARMORY, LLC ",3440 BRADEN RD ,CAMINO ,CA ,15 
97702456 ,"COX, RYAN F ",725 POLLASKY #109 ,CLOVIS ,CA ,28 
93303316 ,CREC INVESTMENTS INC ,6734 DOOLITTLE AVENUE UNIT H ,RIVERSIDE ,CA ,50 
93303902 ,"DELATORRE, STEVEN ",1376 PURDUE ST ,UPLAND ,CA ,2 
93340727 ,EXCEL INDUSTRIES INC ,4510 CARTER CT ,CHINO ,CA ,464 
97702039 ,"GRISWOLD, TODD & TRENT ",2057 GOODYEAR AVE UNIT D ,VENTURA ,CA ,12 
96802577 ,"GUNTLY, JAMES CHARLES ",6750 HWY 20 ,UKIAH ,CA ,4 


