RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
99202128 ,,29 COLLEGE RD #8B-2 ,FAIRBANKS ,AK ,0 ,5 ,0 ,0 ,0 ,1 ,6 
99202850 ,,1985 LARIX DR ,NORTH POLE ,AK ,0 ,0 ,0 ,0 ,0 ,1 ,1 
99203038 ,EVERYDAY DEFENSE SOLUTIONS LLC ,1591 N KERRY LYNN LN ,WASILLA ,AK ,0 ,1 ,0 ,0 ,1 ,0 ,2 
99202873 ,HAWK SHOP LLC ,2117 S CUSHMAN ST ,FAIRBANKS ,AK ,2 ,0 ,1 ,0 ,4 ,11 ,18 
99202968 ,,3851 MARIAH DRIVE ,EAGLE RIVER ,AK ,0 ,0 ,0 ,6 ,1 ,0 ,7 
16307238 ,ANDERSONS GUNSMITHING AND MACHINING LLC ,4065 COUNTY ROAD 134 ,HENAGAR ,AL ,4 ,0 ,2 ,0 ,0 ,0 ,6 
16307089 ,BARBOUR CREEK LLC ,200 SELF RD ,EUFAULA ,AL ,0 ,0 ,0 ,1 ,14 ,0 ,15 
16307641 ,,10040 BUTTERCREME DR S ,MOBILE ,AL ,0 ,2 ,0 ,0 ,0 ,0 ,2 
16303219 ,,312 LEE RD 553 ,PHENIX CITY ,AL ,0 ,1 ,0 ,0 ,0 ,0 ,1 
16306974 ,,122 PLATEAU RD ,MONTEVALLO ,AL ,0 ,0 ,0 ,0 ,1 ,9 ,10 
16303111 ,,1157 PHILLIPS RD ,LANETT ,AL ,0 ,0 ,0 ,0 ,1 ,0 ,1 
16305276 ,,725 BROOKLANE DRIVE ,HUEYTOWN ,AL ,0 ,0 ,0 ,0 ,25 ,0 ,25 
16337359 ,,17943 GROUND HOG RD ,ADGER ,AL ,0 ,47 ,8 ,0 ,5 ,0 ,60 
16305657 ,HDC LLC ,7154 CAHABA VALLEY ROAD ,BIRMINGHAM ,AL ,2 ,0 ,0 ,0 ,0 ,0 ,2 
16305749 ,,2639 PELHAM PKWY ,PELHAM ,AL ,0 ,88 ,11 ,0 ,2 ,0 ,101 
16306976 ,,53911 CR 21 ,STOCKTON ,AL ,0 ,2 ,0 ,0 ,0 ,0 ,2 
16304700 ,MHT DEFENSE LLC ,1524 HENRY DAVIS ROAD ,DELTA ,AL ,1 ,0 ,0 ,0 ,0 ,0 ,1 
16306823 ,MM VENTURES LLC ,5330 STADIUM TRACE PKWY SUITE 240 ,HOOVER ,AL ,0 ,2 ,0 ,0 ,0 ,0 ,2 
16306445 ,,642 PINE RD ,PELL CITY ,AL ,7 ,0 ,2 ,0 ,0 ,0 ,9 
16305652 ,REMINGTON ARMS COMPANY LLC ,1816 REMINGTON CIRCLE SW ,HUNTSVILLE ,AL ,0 ,0 ,0 ,135 ,314 ,406 ,855 
16306766 ,,2054 OLD SELLERS ROAD ,RAMER ,AL ,0 ,0 ,0 ,1 ,0 ,1 ,2 
57105524 ,4 B PRECISION RIFLES LLC ,16707 HWY 13 S ,HUMNOKE ,AR ,0 ,0 ,0 ,0 ,1 ,0 ,1 
57105157 ,ARKY ARMAMENT LLC ,871 E ROBINSON AVE ,SPRINGDALE ,AR ,0 ,0 ,0 ,0 ,10 ,0 ,10 
57102051 ,,1223 HWY 412 W ,SILOAM SPRINGS ,AR ,9 ,0 ,0 ,0 ,0 ,0 ,9 
57104490 ,,8041 HAPPY VALLEY DR ,CHESTER ,AR ,0 ,0 ,0 ,0 ,1 ,1 ,2 
57105201 ,DSKTB GROUP LLC ,103 SW WINSTED LN STE 29 ,BENTONVILLE ,AR ,17 ,0 ,7 ,19 ,153 ,27 ,223 
57104512 ,FEDERAL ARMAMENT LLC ,5730 N 6TH ST ,FORT SMITH ,AR ,0 ,672 ,326 ,0 ,160 ,0 ,1158 
57105333 ,FIREARMS 4 LESS LLC ,9 FOX CHAPEL CT ,LITTLE ROCK ,AR ,0 ,0 ,0 ,0 ,0 ,1 ,1 
