Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
15813460 ,JMS & JP LLC ,2991 LAGUNA DR ,DECATUR ,GA ,6 
15812982 ,JRK CUSTOM PRECISION RIFLES LLC ,7364 CHARLIE B JOHNSTON ROAD ,HOGANSVILLE ,GA ,12 
15805501 ,MA CUSTOMS LLC ,1255 E CHERRY STREET ,JESUP ,GA ,7 
15804952 ,MASTERPIECE ARMS HOLDING COMPANY ,4904 HIGHWAY 98 ,COMER ,GA ,1511 
15840168 ,MEGGITT TRAINING SYSTEMS INC ,296 BROGDON RD ,SUWANEE ,GA ,21 
15808476 ,NORTHEAST GEORGIA SUPPLY LLC ,210 WILL BAILEY RD ,HARTWELL ,GA ,3 
15813846 ,NTH PRECISION IMPACT LLC ,531 CONNALLY STREET SE ,ATLANTA ,GA ,1 
15812051 ,PIEDMONT CARTRIDGE INC ,182 BROOK LN ,ROSWELL ,GA ,6 
15802724 ,PRECISION PRODUCTS MACHINE & FAB INC ,58 LATIMER ST ,HAZLEHURST ,GA ,7 
15809465 ,QUIET RIOT FIREARMS LLC ,40 HARKINS ST ,MCDONOUGH ,GA ,4 
15811283 ,RJL INC ,1336 HIRAM ACWORTH HWY SUITE 101 ,DALLAS ,GA ,97 
15813352 ,ROGUE ENTERPRISES LLC ,3071 WILLIAMS RD #169 ,COLUMBUS ,GA ,3 
15812701 ,SECTION 8 ARMAMENT INC ,2563 HWY 29 S ,COLBERT ,GA ,1 
15806820 ,SECTION 8 LLC ,316 LYONS ST ,JACKSON ,GA ,3 
15811601 ,SHOOTER'S VALHALLA LLC ,6201 VETERANS PARKWAY SUITE E ,COLUMBUS ,GA ,2 
15805768 ,SHOOTERS DEN OF GEORGIA INC ,1040 TURKEY INDUSTRIAL ROAD STE B ,WATKINSVILLE ,GA ,2 
15804956 ,"SOUTHERN BALLISTIC RESEARCH, LLC ",140 INDIGO DR ,BRUNSWICK ,GA ,5 
15810054 ,SPECTRE ORDNANCE LLC ,"975 COBB PLACE BLVD., NW SUITE 215 ",KENNESAW ,GA ,1 
15809259 ,STEARNS INVESTMENTS LLC ,1548 BEAR BRANCH RD ,JESUP ,GA ,6 
15812488 ,SUB MOA PARTS LLC ,3027 OLD WAYNESBORO RD ,HEPHZIBAH ,GA ,9 
15813480 ,SWAMP FOX CUSTOM RIFLE WORKS & GEN GUNSMITHING LLC ,4408 BROTHERSVILLE RD ,HEPHZIBAH ,GA ,2 
15811120 ,TACTICAL RESOLVE LLC ,91 LUCIOUS KENNEDY RD ,GLENNVILLE ,GA ,8 
15813504 ,TALON ARMAMENT LLC ,8530 COBB CENTER DR NW ,KENNESAW ,GA ,133 
15808331 ,THE OUTPOST ARMORY LLC ,2002 EMA DELL PL ,LOGANVILLE ,GA ,4 
15811641 ,"TIPTON, MARK ALAN ",2876 OLD JESUP RD ,BRUNSWICK ,GA ,4 
15813093 ,TITAN ARMAMENTS FFL 07 LLC ,235 SADDLEBROOK DR ,SENOIA ,GA ,7 
15811140 ,TRINITY PRECISION & ARMS INC ,4643 HWY 280 ,CLAXTON ,GA ,15 
15804927 ,"WALKER TOOL & MFG, INC ",1300 ROSS RD ,SHADY DALE ,GA ,9 
99901003 ,"HAYASHI, DAVID K ",500 ALAKAWA ST #206 MEZZANINE ,HONOLULU ,HI ,1 
99900289 ,KILIMANJARO HAWAII LLC ,7 WATERFRONT PLAZA 500 ALA MOANA BLVD STE 400 ,HONOLULU ,HI ,6 
99901066 ,MIDLIFE CRISIS SOLUTIONS LLC ,500 ALAKAWA ST #206A ,HONOLULU ,HI ,9 
54202999 ,"2ND AMENDMENT CO., LLC ",1950 DODGE RD STE 108 ,CEDAR RAPIDS ,IA ,16 
54204315 ,BAL LONG RANGE LLC ,2005 357 ST ,OSAGE ,IA ,4 


