Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
15610664 ,HEAVY ARMOR DIVISION LLC ,7916 STINSON HARTIS RD ,INDIAN TRAIL ,NC ,O ,0 ,O ,0 ,13 ,27 ,40 
15612365 ,INNOVATIVE ENDEAVORS INC ,111 DEALWOOD DR ,STATESVILLE ,NC ,0 ,0 ,0 ,5 ,10 ,1 ,16 
15612307 ,KBRM LLC ,280 CROOKED CREEK LN ,CHINA GROVE ,NC ,1 ,O ,O ,O ,O ,O ,1 
15609698 ,KC'S KUSTOM CREATIONS LLC ,816 MAIN ST ,MAYSVILLE ,NC ,5 ,0 ,O ,0 ,0 ,10 ,15 
15610427 ,LAZY K CARTRIDGE COMPANY LLC ,456 US 70 ,HAVELOCK ,NC ,5 ,0 ,O ,0 ,1 ,0 ,6 
15612554 ,LEGION RIFLEWORKS LLC ,6209 PANDEROSA RD ,SANFORD ,NC ,O ,0 ,O ,O ,1 ,0 ,1 
15607858 ,"MELVIN, LARRY DAVID ",4809 LANCASTER HWY ,MONROE ,NC ,O ,O ,O ,O ,O ,1 ,1 
15610787 ,"MOORE, BETTY H ",3701 NC 89 HWY E ,WALNUT COVE ,NC ,O ,O ,O ,O ,1 ,0 ,1 
15603314 ,OUTDOOR COLORS LLC ,286 INDUSTRIAL PARK ,RUTHERFORDT ON ,NC ,591 ,O ,O ,0 ,O ,0 ,591 
15613259 ,"PELLICANO, KENNETH ",955 S MINTON RD ,WILKESBORO ,NC ,O ,O ,O ,O ,O ,1 ,1 
15610397 ,PILOT MOUNTAIN ARMS LLC ,412 AMBER DAWN LN ,RALEIGH ,NC ,0 ,0 ,O ,O ,O ,2 ,2 
15609712 ,RD'S GUNS AND AMMO LLC ,1901 LIBERTY DR ,THOMASVILLE ,NC ,O ,O ,O ,O ,5 ,O ,5 
15604372 ,RIFLEMAN CONSULTING LLC ,201 REMINGTON LANE ,CARTHAGE ,NC ,8 ,0 ,6 ,O ,4 ,0 ,18 
15608729 ,RTD PRECISION LLC ,1333 LOOP RD ,BUNNLEVEL ,NC ,O ,O ,O ,O ,4 ,2 ,6 
15610453 ,SILENTARMS LLC ,304 SORRELL DRIVE ,WENDELL ,NC ,O ,2 ,O ,O ,O ,0 ,2 
15610522 ,"STICKLE, WILLIAM ROBERT ",1402 TIMBER LANE ,ASHEBORO ,NC ,3 ,0 ,4 ,0 ,4 ,0 ,11 
15610245 ,STUMPIES CUSTOM GUNS INC ,628 W CORBETT AVE ,SWANSBORO ,NC ,O ,O ,O ,0 ,O ,2 ,2 
15609063 ,STURM RUGER & COMPANY INC ,271 CARDWELL RD ,MAYODAN ,NC ,42708 ,O ,O ,136967 ,1 ,0 ,179676 
15612663 ,THE ROCK GUNS INC ,5329 YADKIN RD ,FAYETTEVILLE ,NC ,2 ,O ,O ,O ,O ,0 ,2 
15612984 ,TRAILBLAZER FIREARMS LLC ,388 CANE CREEK RD ,FLETCHER ,NC ,5337 ,0 ,0 ,O ,0 ,0 ,5337 
15604887 ,USA TACTICAL FIREARMS LLC ,102 2ND ST SE ,CATAWBA ,NC ,O ,O ,O ,2 ,0 ,2 ,4 
15611318 ,W & M ENTERPRISES INC ,"2028 INDEPENDENCE COMMERCE, STE E ",MATTHEWS ,NC ,0 ,0 ,0 ,O ,2 ,0 ,2 
15611513 ,WOLF HUNTER ORDNANCE LLC ,1512 OCTONE DR ,WILLOW SPRING ,NC ,1 ,O ,2 ,O ,0 ,O ,3 
34501190 ,BUTCHKASSIDY'S AR15S & AMMO LLC ,14064 SOUTHVIEW STREET ,WILLISTON ,ND ,O ,0 ,O ,0 ,6 ,1 ,7 
34501101 ,"JOYCE, JAMES ",2947 133RD F AVE NW ,ARNEGARD ,ND ,0 ,0 ,0 ,O ,0 ,2 ,2 
34501221 ,MACK TACTICAL CUSTOM FIREARMS AND GUNSMITHING LLC ,3327 46TH AVE S ,FARGO ,ND ,O ,O ,O ,O ,2 ,O ,2 
34500555 ,NODAK ARMS INC ,601 104TH STREET SE ,MINOT ,ND ,22 ,0 ,0 ,0 ,0 ,0 ,22 
34501059 ,ROUGHRIDER ARMS LLC ,5201 GATEWAY DR UNIT 2 ,GRAND FORKS ,ND ,67 ,O ,O ,O ,O ,O ,67 
54701905 ,CHAMBERS CUSTOM LLC ,1226 COUNTY ROAD 2250 ,WILBER ,NE ,0 ,0 ,O ,O ,10 ,21 ,31 
54734146 ,CYLINDER & SLIDE INC ,245 E 4TH ST ,FREMONT ,NE ,O ,O ,O ,O ,7 ,12 ,19 


