Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
57203561 ,"ALL WEATHER ARMS, LLC ",128 ROBERTSON RD ,BALL ,LA ,O ,0 ,O ,0 ,0 ,1 ,1 
57233690 ,CLARK CUSTOM GUNS INC ,336 SHOOTOUT LN ,PRINCETON ,LA ,1 ,0 ,0 ,O ,4 ,10 ,15 
57205671 ,DANIEL LLC ,102 DAYBREAK DR ,SUNSET ,LA ,O ,6 ,O ,O ,O ,O ,6 
57205773 ,GULF COAST POWDER COATING LLC ,231 NORTH HOLLYWOOD RD ,HOUMA ,LA ,0 ,0 ,0 ,O ,0 ,1 ,1 
57205957 ,MATHEWS ENTERPRISES LLC ,100 SHELL LANE ,SCOTT ,LA ,O ,O ,1 ,0 ,3 ,0 ,4 
57205462 ,PATRICKS GUN SHOP LLC ,1191 HAWN AVE ,SHREVEPORT ,LA ,5 ,0 ,3 ,O ,0 ,0 ,8 
57204706 ,PELICAN ASSETS LLC ,3201 PAUL SEGURA PKWY ,NEW IBERIA ,LA ,O ,O ,O ,0 ,1 ,0 ,1 
57205507 ,PRO BOHA ENTERPRISES LLC ,44 ROY BLAIR RD ,DEVILLE ,LA ,O ,O ,O ,O ,0 ,1 ,1 
57206055 ,PRO BOHA ENTERPRISES LLC ,8380 LA HWY 28 EAST ,PINEVILLE ,LA ,O ,O ,O ,0 ,1 ,1 ,2 
57205846 ,REX TACTICAL ARMORY LLC ,6530 RICE COVE ROAD ,ABBEVILLE ,LA ,O ,10 ,17 ,O ,0 ,0 ,27 
57205326 ,WATTS GUN WORKS LLC ,281 HAGAN RD ,OAK GROVE ,LA ,O ,O ,O ,O ,O ,1 ,1 
60413502 ,5D TACTICAL LLC ,125 FLANDERS RD STE 2 ,WESTBOROUGH ,MA ,O ,1 ,O ,O ,1 ,O ,2 
60412456 ,BUSINESS END CUSTOMS LLC ,147 SUMMIT ST BLDG 3B #2 ,PEABODY ,MA ,O ,O ,O ,O ,11 ,3 ,14 
60413456 ,CROSS FIREARMS LLC ,105 FERNDOC STREET ,HYANNIS ,MA ,O ,O ,O ,O ,0 ,1 ,1 
60413155 ,"LEDUC, NICHOLAS J ",410 GREAT RD STE 6-2- 2-H ,LITTLETON ,MA ,O ,1 ,O ,0 ,0 ,0 ,1 
60435456 ,"SAEILO, INC ",130 GODDARD MEMORIAL DR ,WORCESTER ,MA ,O ,O ,O ,2245 ,5241 ,5963 ,13449 
60401684 ,SMITH & WESSON CORP ,2100 ROOSEVELT AVE ,SPRINGFIELD ,MA ,54632 ,33 ,53 ,220298 ,457160 ,154741 ,886917 
60412247 ,WHALLEY PRECISION INC ,28 HUDSON DRIVE ,SOUTHWICK ,MA ,0 ,56 ,833 ,590 ,0 ,0 ,1479 
60413467 ,YANKEE HILL MACHINE CO INC ,412 MAIN ST ,EASTHAMPTON ,MA ,1 ,O ,O ,O ,36 ,O ,37 
85207422 ,AMBIMJB LLC ,3275 RYERSON CIRCLE ,BALTIMORE ,MD ,O ,0 ,O ,0 ,1 ,0 ,1 
85213126 ,"COOKE, RICHARD STARK ",3228 ATLEE RIDGE RD ,NEW WINDSOR ,MD ,1 ,O ,O ,O ,14 ,O ,15 
85212877 ,HANOVER ARMORY LLC ,1327 ASHTON RD STE 5 & 6 ,HANOVER ,MD ,0 ,19 ,11 ,O ,12 ,2 ,44 
85202358 ,LWRC INTERNATIONAL ,815 CHESAPEAKE DRIVE ,CAMBRIDGE ,MD ,O ,1095 ,40 ,O ,O ,O ,1135 
85207007 ,NRM POWER PRODUCTS LLC ,14212 BRANDYWINE RD ,BRANDYWINE ,MD ,4 ,1 ,1 ,5 ,32 ,15 ,58 
85204970 ,TIME OFF CHARTERS LLC ,1745 FOREST GLEN DR ,PRINCE FREDERICK ,MD ,0 ,1 ,0 ,O ,0 ,0 ,1 
85204307 ,TOMMY BUILT TACTICAL LLC ,18910 GOSHEN RD ,GAITHERSBURG ,MD ,O ,O ,O ,0 ,O ,121 ,121 
60101613 ,"COLLINS, JAMES M ",03 MEMORY LANE ,HERMON ,ME ,0 ,1 ,0 ,0 ,0 ,0 ,1 
60101936 ,"PATHIAKIS, NICKOLAS JOHN JR ",94 STRATTON RD ,RANGELEY ,ME ,O ,13 ,O ,O ,5 ,6 ,24 
60101657 ,"WHITE, JAMES L ",306 WHARFF RD ,GUILFORD ,ME ,0 ,0 ,1 ,O ,0 ,0 ,1 
60101661 ,WINDHAM WEAPONRY INC ,999 ROOSEVELT TRAIL BUILDING #3 ,WINDHAM ,ME ,O ,309 ,222 ,O ,95 ,290 ,916 


