Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
15904524 ,SPIKE'S TACTICAL LLC ,2036 APEX COURT ,APOPKA ,FL ,O ,0 ,O ,0 ,0 ,585 ,585 
15917213 ,SUPERIOR PRECISION RIFLES LLC ,83 CARA TRAIL ,CRAWFORDVILL E ,FL ,0 ,0 ,0 ,O ,5 ,0 ,5 
15915559 ,SWUB ENTERPRISES INC ,36 S HWY 17-92 ,DEBARY ,FL ,O ,5 ,6 ,O ,O ,O ,11 
15949593 ,TACTICAL LIFE LLC ,10388 WEST STATE RD 84 UNIT 114 ,DAVIE ,FL ,159 ,0 ,53 ,0 ,9 ,0 ,221 
15923596 ,TAURUS INTERNATIONAL MANUFACTURING INC ,16175 NW 49TH AVE ,MIAMI ,FL ,4829 ,O ,O ,89771 ,O ,0 ,94600 
15916906 ,TRIDENT ARMS LLC ,3212 N 40TH ST STE 801 ,TAMPA ,FL ,O ,O ,O ,O ,5 ,0 ,5 
15950464 ,TRINITY TACTICAL GROUP INC ,4366 LOUIS AVENUE SUITE 103 ,HOLIDAY ,FL ,6 ,O ,O ,O ,O ,0 ,6 
15915928 ,VENICE AUTO MARINE INC ,331 CAMION ST ,VENICE ,FL ,8 ,O ,1 ,4 ,33 ,1 ,47 
15932209 ,VERITAS TACTICAL LLC ,207 N GOLDENROD RD #200 ,ORLANDO ,FL ,21 ,0 ,0 ,O ,0 ,0 ,21 
15905974 ,"WARREN, ROBERT WAYNE ",2236 WARREN WOODS LN ,COTTONDALE ,FL ,O ,O ,O ,O ,O ,1 ,1 
15913668 ,WMD GUNS LLC ,3068 3070 SE DOMENICA TERRACE ,STUART ,FL ,28 ,O ,O ,O ,O ,O ,28 
15951455 ,ZAVIAR LLC ,235 W MARVIN AVE ,LONGWOOD ,FL ,0 ,28 ,26 ,O ,11 ,0 ,65 
15806220 ,"AR BUNKER INC, THE ",1690 HWY 34 E STE D ,NEWNAN ,GA ,O ,O ,O ,O ,0 ,10 ,10 
15811485 ,"BARNES, EDKER PAUL JR ",204 HORACE KING ST ,LAGRANGE ,GA ,O ,4 ,2 ,O ,O ,0 ,6 
15808613 ,CAMP CREEK GUNWORKS LLC ,3467 COLLEGE ST ,COLLEGE PARK ,GA ,6 ,O ,1 ,O ,1 ,O ,8 
15807676 ,"CAPT JERRY'S WEAPON WORKS, LLC ",545 OWENS FERRY RD ,WHITE OAK ,GA ,O ,0 ,0 ,1 ,O ,3 ,4 
15814056 ,"CLARKE PARKE, LLC ",131 FOREST CREEK DRIVE ,SWAINSBORO ,GA ,2 ,0 ,0 ,O ,0 ,0 ,2 
15813552 ,CODEJOCKEYS LLC (FL) ,2798 NEWPORT DRIVE #9100 ,ELLIJAY ,GA ,O ,O ,O ,0 ,1 ,0 ,1 
15808936 ,COMBAT PRECISION TECHNOLOGIES LLC ,4020 PRESERVE CROSSING LN ,CUMMING ,GA ,0 ,0 ,0 ,0 ,6 ,5 ,11 
15812246 ,CUSTOM GUNS OF GEORGIA LLC ,6514 CEDAR MOUNTAIN RD ,DOUGLASVILLE ,GA ,O ,O ,2 ,O ,0 ,0 ,2 
15813136 ,DANIEL DEFENSE INC ,1334 ORACAL PARKWAY ,BLACK CREEK ,GA ,O ,5259 ,2305 ,O ,O ,1 ,7565 
15812064 ,DAWN OF DEFENSE LLC ,1462 CROSS ST ,FORT OGLETHORPE ,GA ,O ,O ,15 ,0 ,O ,0 ,15 
15806454 ,DEFENSE RESEARCH & DEVELOPMENT LLC ,268 CADILLAC PKWY STE 104 ,DALLAS ,GA ,11 ,O ,12 ,O ,0 ,O ,23 
15812721 ,EAGLE OUTFITTERS LLC ,4181 EMERALD SPRINGS CT SE ,ACWORTH ,GA ,0 ,0 ,1 ,0 ,0 ,O ,1 
15813143 ,EVOLVED TACTICAL COATINGS LLC ,105 TALLAPOOSA ST ,BREMEN ,GA ,30 ,O ,O ,O ,0 ,0 ,30 
15806392 ,FREEDOM GUNWORKS INC ,371 US HWY 19S ,CAMILLA ,GA ,O ,O ,O ,0 ,25 ,1 ,26 
15890327 ,GLOCK INC ,6000 HIGHLANDS PKWY ,SMYRNA ,GA ,2000 ,0 ,0 ,4000 ,237309 ,4237 ,247546 
15804493 ,"HECKLER & KOCH, INC ",5175 CARGO DR ,COLUMBUS ,GA ,O ,0 ,O ,O ,0 ,4308 ,4308 


