RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
57233690 ,CLARK CUSTOM GUNS INC ,336 SHOOTOUT LN ,PRINCETON ,LA ,0 ,0 ,0 ,0 ,2 ,15 ,17 
57200714 ,"RED JACKET FIREARMS, INC. ",14011 FLORIDA BLVD #102 ,BATON ROUGE ,LA ,0 ,0 ,0 ,0 ,0 ,57 ,57 
60435456 ,"SAEILO, INC ",130 GODDARD MEMORIAL DR ,WORCESTER ,MA ,0 ,0 ,0 ,0 ,12870 ,10826 ,23696 
60401684 ,SMITH & WESSON CORP ,2100 ROOSEVELT AVE ,SPRINGFIELD ,MA ,0 ,0 ,0 ,0 ,124019 ,98998 ,223017 
85207699 ,BERETTA U S A CORPORATION ,17601 BERETTA DR ,ACCOKEEK ,MD ,16146 ,1143 ,10459 ,0 ,47043 ,0 ,74791 
60134465 ,BUSHMASTER FIREARMS BFI/QUALITY PARTS CO ,999 ROOSEVELT TRAIL BLDG 3 ,WINDHAM ,ME ,0 ,10 ,0 ,0 ,10 ,0 ,20 
60100956 ,BUSHMASTER FIREARMS INTERNATIONAL LLC ,999 ROOSEVELT TRL ,WINDHAM ,ME ,0 ,15 ,0 ,0 ,12 ,0 ,27 
60100748 ,SMITH & WESSON CORP ,19 AVIATION DR ,HOULTON ,ME ,21792 ,0 ,892 ,14961 ,0 ,0 ,37645 
43803278 ,"ACCURIZER, INC THE ",150 LANGE ,TROY ,MI ,0 ,0 ,0 ,0 ,0 ,2 ,2 
43802612 ,"HUELKE, DAVID RICHARD ",10163 FAETANO LN ,MILAN ,MI ,0 ,0 ,0 ,0 ,1 ,0 ,1 
34135232 ,DEFENSE PROCUREMENT MEG SERVICES INC ,3312 12TH ST SE ,ST CLOUD ,MN ,0 ,0 ,0 ,0 ,0 ,2 ,2 
34137259 ,E ARTHUR BROWN CO INC ,650 COUNTY ROAD 40 NW ,GARFIELD ,MN ,1 ,0 ,5 ,1 ,0 ,0 ,7 
34101379 ,GLENCO SECURITY INVESTMENTS ,6021 BRYANT AVE N ,BROOKLYN CENTER ,MN ,0 ,0 ,0 ,0 ,0 ,4 ,4 
34101689 ,"MAGNUM RESEARCH, INC ",12602 33RD AVENUE SW ,PILLAGER ,MN ,220 ,0 ,0 ,0 ,0 ,0 ,220 
34100800 ,VULCAN ARMS INC ,9487 INVER GROVE TR ,INVER GROVE HEIGHTS ,MN ,2 ,0 ,0 ,0 ,498 ,809 ,1309 
54301610 ,CMMG INC ,620 COUNTY ROAD 118 ,FAYETTE ,MO ,90 ,0 ,0 ,0 ,0 ,0 ,90 
54339122 ,"ED BROWN PRODUCTS, INC ",43825 MULDROW TRAIL ,PERRY ,MO ,0 ,0 ,0 ,0 ,0 ,845 ,845 
54301678 ,GATEWAY HOSE & COUPLING CO INC ,8301 CREST INDUSTRIAL DR #C ,AFFTON ,MO ,0 ,0 ,3 ,0 ,0 ,0 ,3 
54303230 ,"RALEIGH, DARIN EUGENE ",18622 AUDRAIN CO RD 937 ,MEXICO ,MO ,0 ,0 ,0 ,0 ,6 ,0 ,6 
54303374 ,"WALLER, ROBERT A JR ",3827 MITCHELL AVE ,SAINT JOSEPH ,MO ,0 ,0 ,0 ,0 ,0 ,2 ,2 
15603066 ,APPALACHIAN GUNSMITHING INC ,8 SNAPFINGER DR ,WEAVERVILLE ,NC ,3 ,1 ,0 ,0 ,1 ,2 ,7 
15639696 ,"CHANDLER, NORMAN A ",100 RADCLIFFE CIRCLE ,JACKSONVILLE ,NC ,0 ,0 ,0 ,0 ,0 ,3 ,3 
54734146 ,CYLINDER & SLIDE INC ,245 E 4TH ST ,FREMONT ,NE ,0 ,0 ,0 ,0 ,10 ,15 ,25 
54700491 ,"FRERKING, TRAVIS AARON ",325 SHERIDAN AVENUE ,CORTLAND ,NE ,0 ,0 ,0 ,0 ,0 ,1 ,1 
60234248 ,COMPETITOR CORP INC ,"26 KNIGHT STREET, UNIT 3 ",JAFFREY ,NH ,0 ,1 ,1 ,0 ,0 ,2 ,4 
60200844 ,SIG SAUER INC ,18 INDUSTRIAL DR ,EXETER ,NH ,35 ,0 ,0 ,2028 ,3022 ,9933 ,15018 
60200598 ,SIGARMS INC ,18 INDUSTRIAL DR ,EXETER ,NH ,176 ,0 ,0 ,10139 ,15111 ,49663 ,75089 
60200897 ,THOMPSON CENTER ARMS CO INC ,FARMINGTON RD ,ROCHESTER ,NH ,3189 ,1152 ,4544 ,380 ,0 ,2654 ,11919 
98800975 ,BLACK BEARD RESEARCH & ,904 VISTA PARK DR ,CARSON CITY ,NV ,0 ,0 ,0 ,0 ,45 ,0 ,45 


