Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
98604571 ,MORE TACTICAL SUPPLY LLC ,6716 E HERITAGE RD ,FLORENCE ,AZ ,23 
98606289 ,"MORSE, ROBERT M JR & HUGHES, DOUGLAS J ",4343 MAGNOLIA ST ,PHOENIX ,AZ ,31 
98604778 ,"NEITZKE, MATTHEW W ",4555 E CHARLESTON AVE ,PHOENIX ,AZ ,1 
98605560 ,NP GUNS LLC ,4470 HIGHWAY 95 15 ,FORT MOHAVE ,AZ ,2 
98605536 ,ORCA ARMS LLC ,3178 E 33RD PLACE UNIT B ,YUMA ,AZ ,30 
98603536 ,PALESE PROTO TECH INC ,7775 N CASA GRANDE HWY #155 ,TUCSON ,AZ ,40 
98600788 ,PATRIOT ORDNANCE FACTORY INC ,23011 N 16TH LANE ,PHOENIX ,AZ ,9475 
98601124 ,"PIECE OF HISTORY FIREARMS, LLC ",926 W PRINCE RD ,TUCSON ,AZ ,10 
98605671 ,PRAETORIAN FIREARMS AND COATINGS LLC ,17419 W ASHLEY DR ,GOODYEAR ,AZ ,19 
98604805 ,PRECISION FIREARM SERVICE AND SALES LLC ,3220 E REDWOOD LN ,PHOENIX ,AZ ,3 
98603638 ,PRECISION OPERATIONS LLC ,5907 E CALLE DE LA TIERRA ,HEREFORD ,AZ ,16 
98606105 ,PV SPORTS LLC ,5810 N 37TH ST ,PARADISE VALLEY ,AZ ,1 
98603707 ,QUENTIN LASER LLC ,761 N MONTEREY ST STE 104 ,GILBERT ,AZ ,37 
98633332 ,R & R SPORTING ARMS INC ,15481 N TWIN LAKES DR ,TUCSON ,AZ ,3 
98602822 ,RIM COUNTRY RIFLES LLC ,13515 E KINGS DEER RD ,PARKS ,AZ ,5 
98636542 ,"ROBAR COMPANIES, INC ",21438 N 7TH AVE SUITE B ,PHOENIX ,AZ ,5 
98605558 ,RT3 ARMORY AND GUNSMITHING LLC ,415 S MCCLINTOCK DR STE5 ,TEMPE ,AZ ,1 
98606319 ,SAN TAN TACTICAL LLC ,2223 WEST PECOS RD STE 4 ,CHANDLER ,AZ ,121 
98638308 ,"SEBASTIAN, RICHARD ",812 W CAMINO DESIERTO ,TUCSON ,AZ ,7 
98605107 ,"SENSENEY, MICHAEL E ",10962 NORTH LOCUST ST ,FLORENCE ,AZ ,40 
98602330 ,SMITH ENTERPRISE INC ,1701 W 10TH ST 14 ,TEMPE ,AZ ,1 
98604679 ,SONORAN ARMS LLC ,663 W 2ND AVE # 16 ,MESA ,AZ ,2 
98601115 ,SOURCE MANUFACTURING LLC ,2920 EAST MOHAWK LN STE 112 ,PHOENIX ,AZ ,55 
98614472 ,"STURM, RUGER & COMPANY, INC ",200 RUGER RD ,PRESCOTT ,AZ ,19 
98604988 ,"SUCATO, DARREN JAMES ",3020 N 44TH ST ,PHOENIX ,AZ ,40 
98602020 ,SUN DEVIL MANUFACTURING LLC ,663 W 2ND AVE STE 16 ,MESA ,AZ ,27 
98638255 ,"TATOM, DONALD LEE ",5661 S SPENCER AVE #B-MH ,TUCSON ,AZ ,27 
98606279 ,TRITON ARMS LLC ,2855 S 4TH AVE STE 109 ,YUMA ,AZ ,1 
98603246 ,US AUTOWEAPONS LLC ,14870 N NORTHSIGHT BLVD #100 ,SCOTTSDALE ,AZ ,134 
98605085 ,VALLEY ORDNANCE WORKS LLC ,10009 WEST JOMAX RD ,PEORIA ,AZ ,60 
98637461 ,"VAN HORN, DAVID A ",1302 E RAWHIDE ,GILBERT ,AZ ,1 
98602792 ,VENOM TACTICAL LLC ,7252 E CONCHO DR STE C-13 ,KINGMAN ,AZ ,17 
,"VIGILANCE RIFLES, INC ",3795 N STATE ROUTE 89 STE E ,CHINO VALLEY ,AZ ,


