Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
98800961 ,"SMITH, ROBERT E. JR ",7250 CURRY RD ,FALLON ,NV ,2 
98803482 ,SWORD INTERNATIONAL INC ,610 E GLENDALE AVE ,SPARKS ,NV ,84 
98804923 ,TACTICAL STRATEGIC STRATEGIES LLC ,1510 GLENWOOD DRIVE ,GARDNERVILLE ,NV ,1 
98804729 ,THE MASTER AT ARMS INC ,921 S HWY 160 #405 ,PAHRUMP ,NV ,4 
98803073 ,VEGAS ARMORY LLC ,55 W MAYFLOWER AVE ,NORTH LAS VEGAS ,NV ,3 
98804938 ,VEGAS ORDNANCE DEVELOPMENT LLC ,4676 S VALLEY VIEW BLVD ,LAS VEGAS ,NV ,8 
98804130 ,WESTSIDE ARMORY LTD ,"950 W WARM SPRINGS RD, UNIT 105 ",HENDERSON ,NV ,44 
98802391 ,WILD WEST GUNS LLC ,5225 WYNN ROAD ,LAS VEGAS ,NV ,58 
98804566 ,YOUNGMAN LLC ,1640 FOOTHILL DR UNIT 105 ,BOULDER CITY ,NV ,9 
61604458 ,A F I DESIGN CO LLC ,117 DEMASS RD ,OSWEGO ,NY ,1 
61300619 ,A&J ARMS INC ,304 RT 304 ,BARDONIA ,NY ,8 
61601909 ,"ALLSTAR TACTICAL, LLC ",2285 RIDGEWAY AVE ,ROCHESTER ,NY ,1 
61603815 ,ARMORERS BENCH LLC ,34 PINE ST ,LACKAWANNA ,NY ,1 
61602828 ,AX TACTICAL LLC ,4947 COMMERCIAL DR STE 2 ,YORKVILLE ,NY ,75 
61603892 ,"BAUERS, PHILLIP S ",215 WEST HILL ESTATES ,ROCHESTER ,NY ,5 
61604271 ,BIG ORDNANCE FIREARMS LLC ,4592 CALEDONIA RD ,LEICESTER ,NY ,36 
61603144 ,BLUE TUNA GUNSMITHING LLC ,870 ONTARIO ST EXT ,KENMORE ,NY ,4 
61402163 ,CAPITALAND SPORTING LLC ,267 WOODSCAPE DR ,ALBANY ,NY ,2 
61604360 ,"CLINGER, MICHELLE R ",2 WOODRIDGE CT ,RANDOLPH ,NY ,43 
61101081 ,DARK STORM INDUSTRIES LLC ,4116 AND 4122 SUNRISE HIGHWAY ,OAKDALE ,NY ,1253 
61101333 ,DEFEND USARMS LLC ,162 BROADWAY ,AMITYVILLE ,NY ,1 
61636095 ,"DENTICO, DAVID JON ",3712 MAIN ST ,WALWORTH ,NY ,1 
61100967 ,DRAKE ASSOCIATES INC ,33 NEW YORK AVE ,SHELTER ISLAND HEIGHTS ,NY ,4 
61603859 ,E T A ARMAMENT LLC ,5678 US RT 11 ,PULASKI ,NY ,6 
61300606 ,GOOD GUYS GUNS AND AMMO LLC ,161 SOUTH MIDDLETOWN RD ,NANUET ,NY ,12 
61402207 ,"GREENE, CASEY MARK ",16 SANDALWOOD LN ,GLENVILLE ,NY ,2 
61604034 ,HENDERSON HARBOR ENTERPRISES LLC ,8147 BENTON RD ,HENDERSON ,NY ,3 
61101271 ,JERRY'S FIREARMS AND SUPPLIES INC ,436 CENTRAL AVE SUITE B ,BOHEMIA ,NY ,23 
61602093 ,JOHN HENRICH COMPANY INC ,2686 GREEN ST ,EDEN ,NY ,1 
61602170 ,JUST RIGHT CARBINES LLC ,231 SALTONSTALL ST ,CANANDAIGUA ,NY ,1734 
61300458 ,KIMBER MEG INC ,1120 SAW MILL RIVER RD ,YONKERS ,NY ,13674 
61602574 ,"LAGENDYK, JEFFREY M ",213 ELDER DRIVE ,FARMINGTON ,NY ,6 
61100308 ,LRB OF LONG ISLAND INC ,96 CHERRY LANE ,FLORAL PARK ,NY ,45 


