Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG
15411903 ,SAFESIDE TACTICAL LLC ,1201 SHENANDOAH AVE ,ROANOKE ,VA ,202
15410619 ,"SODAN ARMAMENT, LLC ",7960 RICHMOND RD ,TOANO ,VA ,8
15418984 ,SOUTHERN ARMS LLC ,116 KINROSS DR ,WINCHESTER ,VA ,2
15406989 ,STERLING ARSENAL WORKS & TACTICAL SUPPLY LLC ,201 DAVIS DRIVE UNIT FF ,STERLING ,VA ,45
15413308 ,STERLING CUSTOM LLC ,1420 SHEPARD LANE UNIT B-9 ,STERLING ,VA ,2
15424177 ,"SUMMERS, BRIAN PAUL SR ",3114 BRADFORD WOOD CT ,0AKTON ,VA ,1
15424290 ,SUNSET RIDGE TACTICAL AND MORE LLC ,120 PHEASANT RIDGE ROAD ,LYNCHBURG ,VA ,1
15417059 ,TACTICAL COATING SYSTEMS LLC ,7631-F FULLERTON RD ,SPRINGFIELD ,VA ,99
15414745 ,"TACTICOOL FIREARMS, LLC ",9913 WARWICK BLVD ,NEWPORT NEWS ,VA ,13
15409065 ,"TERMINAL PERFORMANCE ASSOCIATES, LLC ",110 HARTLAKE DR ,FREDERICKSBURG ,VA ,3
15409309 ,THE TELEPHONE MAN INC ,100 WATERMAN DR ,HARRISONBURG ,VA ,1
15412415 ,TR PARTNERS LC ,4190 DOMINION BOULEVARD ,GLEN ALLEN ,VA ,1
15416242 ,TRITON MFG INC ,977 REON DR STE 104 ,VIRGINIA BEACH ,VA ,26
15414376 ,VIRTUS ARMS LLC ,26004 PEAR ORCHARD RD ,MOSELEY ,VA ,10
15423729 ,"WALKER, JEFFREY LEWIS ",19234 INGLEWOOD RD ,CULPEPER ,VA ,2
15410433 ,"WILLIAMS, MARK ALAN ",813 ORCHARD RD ,PULASKI ,VA ,1
15424194 ,YOULEN ENTERPRISES INC ,10239 FOXBOROUGH CT ,MANASSAS ,VA ,1
60300994 ,BLACK WING ARMORY LLC ,987 CADYS FALLS ROAD ,MORRISVILLE ,VT ,16
60300781 ,CATAMOUNT ARMS LLC ,70 MCDONALD LANE ,HINESBURG ,VT ,5
60333217 ,CENTURY ARMS INC ,236 BRYCE BLVD ,GEORGIA ,VT ,24249
60300946 ,"FOGARTY, JOHN M ",270 WESTGATE LN ,NEWBURY ,VT ,27
60300884 ,GREEN MOUNTAIN CARBINE LLC ,21 TATRO RD ,PLYMOUTH ,VT ,13
60301051 ,JAIL BRANCH ARMS LLC ,587 E BARRE RD ,BARRE ,VT ,1
60300926 ,KINGDOM FIREARMS LLC ,60 UPPER QUARRY RD ,NEWPORT ,VT ,9
60300728 ,"LEMOIS, BRIEN PAUL JR ",3227 US RT 5 ,IRASBURG ,VT ,4
60300864 ,"MCNARY FIREARMS MANUFACTURING, LLC ",18 PINE RIDGE RD ,VERNON ,VT ,4
60300651 ,"NEWLAN, STEVEN JAMES ",737 ROUTE 5 S ,WINDSOR ,VT ,3
60300696 ,"PIKE, RANDALL S ",181 SPRAGUE RD ,WEST HALIFAX ,VT ,16
60300956 ,SERIES 11 LLC ,5855 VT ROUTE 100 ,LONDONDERRY ,VT ,5
60300917 ,ST MICHAEL'S DEFENSE LLC ,132 FACTORY ST STE 2 ,SAINT JOHNSBURY ,VT ,28
60300838 ,TORRE RIFLE COMPANY LLC ,356 HARDSCRABBLE RD ,MILTON ,VT ,11
99105684 ,AERO PRECISION LLC ,2340 S HOLGATE ST ,TACOMA ,WA ,2


