Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
16208339 ,BERETTA USA CORP ,1399 GATEWAY DR ,GALLATIN ,TN ,1529 ,0 ,4053 ,19224 ,53739 ,887 ,79432 
16206954 ,CHANDLER HARDWOODS INC ,107 E 2ND ST ,SOUTH PITTSBURG ,TN ,3 ,0 ,0 ,O ,0 ,0 ,3 
16207340 ,CLEVELAND SHOOTING SPORTS LLC ,2150 SOUTH LEE HWY ,CLEVELAND ,TN ,O ,O ,O ,O ,O ,2 ,2 
16207759 ,COBRAY FIREARMS OF TENNESSEE LLC ,1801 HWY 68 ,DUCKTOWN ,TN ,0 ,0 ,0 ,0 ,0 ,100 ,100 
16209752 ,CONSULTEL LLC ,656 CHIPMAN ROAD ,BETHPAGE ,TN ,6 ,O ,O ,O ,0 ,O ,6 
16205316 ,CUSTOM DEFENSE LLC ,308 SOUTH WATER AVE SUITE A ,GALLATIN ,TN ,O ,O ,O ,O ,8 ,O ,8 
16204956 ,"DRESNER, MICHAEL JACOB ",5110 HARRIMAN HIGHWAY ,OLIVER SPRINGS ,TN ,0 ,0 ,0 ,O ,1 ,0 ,1 
16209799 ,ECHO 3 ARMORY LLC ,214 N HORTON PKWY ,CHAPEL HILL ,TN ,O ,1 ,O ,1 ,O ,O ,2 
16209630 ,"HANKES, BRET ARNOLD ",2400 SLAYDEN MARION RD ,SLAYDEN ,TN ,O ,O ,1 ,O ,0 ,0 ,1 
16204731 ,IRONWORKS MFG LLC ,1812 NORTH BROAD ST STE 2 ,TAZEWELL ,TN ,0 ,O ,0 ,O ,O ,1 ,1 
16210586 ,"OSWALD, DANIEL JAMES AND WALKER, MICHAEL KENNETH ",2289 HIGHWAY 231 ,ERIN ,TN ,1 ,O ,1 ,O ,1 ,O ,3 
16205304 ,"RIEHL, MARK EDWARD ",2012 W STATE ST ,BRISTOL ,TN ,1 ,0 ,O ,O ,2 ,0 ,3 
16208865 ,ROYAL RANGE USA LLC ,7741 HWY 70 SOUTH ,NASHVILLE ,TN ,6 ,O ,O ,O ,O ,0 ,6 
16205125 ,RUSSELLS RELOADING LLC ,2880 CHESTNUT GLADE RD ,MARTIN ,TN ,1 ,O ,1 ,0 ,7 ,1 ,10 
16207129 ,TENNESSEE ARMS COMPANY LLC ,708 EAST COURT STREET ,DYERSBURG ,TN ,0 ,0 ,0 ,0 ,65 ,0 ,65 
16209828 ,THE TACTICAL EDGE LLC ,219 INDUSTRIAL DRIVE UNIT B ,CLARKSVILLE ,TN ,O ,O ,O ,O ,147 ,91 ,238 
16207343 ,"TRACHET, DAVID PAUL ",524 OLD SALEM RD ,MURFREESBOR O ,TN ,1 ,0 ,1 ,O ,0 ,0 ,2 
16208855 ,ULTIMATE ARMS LLC ,308B SOUTH WATER AVE ,GALLATIN ,TN ,O ,0 ,O ,0 ,0 ,4 ,4 
16209127 ,VISIONARY FABRICATION LLC ,151 MIDWAY LANE ,OAK RIDGE ,TN ,1 ,0 ,1 ,1 ,21 ,3 ,27 
16206220 ,"WILLYERD, JACK E AND ERIC J ",4820 OLD HWY 48 ,CUNNINGHAM ,TN ,O ,O ,O ,2 ,2 ,0 ,4 
57509545 ,5 TOES CUSTOM LLC ,1266 FM 407 STE A ,NORTHLAKE ,TX ,O ,0 ,O ,O ,1 ,0 ,1 
57513763 ,A&J GUNS N MORE LLC ,281 CELTIC RD ,HOWE ,TX ,O ,O ,2 ,O ,O ,3 ,5 
57511159 ,ALPHA PISTOL TRAINING LLC ,1601 CR 1214 ,TEXARKANA ,TX ,O ,O ,O ,O ,1 ,O ,1 
57408995 ,AMERESE INTERNATIONAL LLC ,3301 N PIEDRAS STE C AND E ,EL PASO ,TX ,O ,O ,O ,O ,1 ,1 ,2 
57421953 ,AMERICAN DERRINGER CORP ,127 N LACY DR ,WACO ,TX ,4 ,O ,3 ,6 ,2 ,24 ,39 
57407660 ,ATX ARMORY LLC ,12119 ROXIE DR ,AUSTIN ,TX ,0 ,2 ,0 ,0 ,3 ,0 ,5 
57509216 ,"AVILA, EDWARD & JUAN C ",901 VZ CR 3215 ,WILLS POINT ,TX ,O ,8 ,9 ,O ,O ,O ,17 
57604316 ,BATTLE RIFLE COMPANY LLC ,17313 EL CAMINO REAL ,HOUSTON ,TX ,0 ,40 ,0 ,O ,0 ,0 ,40 


