Table
RDS KEY ,LICENSE NAME ,STREEI ,CITY ,ST ,MISC FA MFG
99303685 ,"COLFAX TACTICAL, LLC ",1611 SW FIRST ST UNIT A ,REDMOND ,0R ,127
99305615 ,DARK SHADOW WEAPONRY LLC ,425 SW MADISON AVE SUITE 210 ,CORVALLIS ,0R ,4
99301728 ,HALO MANUFACTURING LLC ,3970 HAMPSHIRE LANE ,EUGENE ,0R ,27
99303636 ,"JONES, NATHAN WILLIAM & ASHLEY SAZANNE ",75398 FERN HILL RD ,RAINIER ,0R ,17
99304508 ,PACIFIC TOOL & GAUGE INC ,675 ANTELOPE ROAD ,WHITE CITY ,0R ,428
99303209 ,PACIFIC TRADING GROUP LLC ,3395 48TH AVE NE ,SALEM ,0R ,44
99303260 ,"RHEINSCHMIDT MFG, LLC ",5590 SW 195TH AVE ,BEAVERTON ,0R ,3
99304653 ,"RICHARDSON, ROBERT LEROY JR ",2137 NE INDUSTRY DR STE 4 ,GRANTS PASS ,0R ,99
99304128 ,SMOS ARMS INC ,484 PLEASANT VALLEY RD ,MERLIN ,0R ,6438
99337182 ,TNW FIREARMS INC ,55325 TIMBER RD ,VERNONIA ,0R ,31
99304129 ,VIPER NORTHWEST INC ,1216 JACKSON ST SE ,ALBANY ,0R ,57
99302088 ,"YEAMANS, MATTHEW B ",480 ROGUE RIVER PKWY ,TALENT ,0R ,21
82306014 ,11 11 LLC ,7 FLAGSTONE DR ,CARLISLE ,PA ,183
82508020 ,"ANDREWS, DONALD LEROY ",19697 S MOSIERTOWN RD ,SAEGERTOWN ,PA ,1
82303723 ,BLAK FORGE ARMOURY LLC ,1803 RT 287 ,MORRIS ,PA ,8
82338992 ,"BORDEN, JAMES F ",1325 SHELDON HILL ROAD ,SPRINGVILLE ,PA ,242
82505590 ,"BORDEN, ROBERT FRANCIS ",111 HALL ST ,SHEFFIELD ,PA ,8
82307163 ,CONDITION ONE WEAPONS LLC ,3245 FAIRFIELD RD ,GETTYSBURG ,PA ,1
82507483 ,DAVE SHORT CUSTOMS LLC ,330 LIVERMORE RD ,BLAIRSVILLE ,PA ,3
82310214 ,"DAVIS, WILLIAM STANLEY AND MERSON, JOHN MARSHALL ",105 LANTERN LN ,STEWARTSTOWN ,PA ,9
82310349 ,DEATH VALLEY TACTICAL LLC ,265 SICKLER POND ROAD ,JERMYN ,PA ,19
82305100 ,GEISSELE AUTOMATICS LLC ,800 NORTH WALES ROAD ,NORTH WALES ,PA ,2
82506356 ,GENERAL MANUFACTURING COMPANY ,3249 INDUSTRIAL BLVD ,BETHEL PARK ,PA ,7
82507062 ,GIGLIOTTI RIFLEWORKS LLC ,5373 BIG RUN PRESCOTTVILLE RD ,REYNOLDSVILLE ,PA ,5
82505277 ,H & W GLOBAL INDUSTRIES INC ,414 INNOVATION DR ,BLAIRSVILLE ,PA ,30
82507269 ,KEYSTONE TACTICAL FIREARMS & MACHINE LLC ,19 LAFAYETTE AVE ,LEWIS RUN ,PA ,13
82304234 ,LANCER SYSTEMS LP ,2800 MILFORD SQUARE PKE ,QUAKERTOWN ,PA ,32
82303888 ,LANCO TACTICAL LLC ,498 WEST HIGH STREET ,ELIZABETHTOWN ,PA ,250
82508277 ,LEMLEY MICHAEL LEE ,200 HISTORY LN ,ROSTRAVER TOWNSHIP ,PA ,3
82313090 ,NAVAL CO INC ,4747 COLD SPRING CREAMERY RD ,DOYLESTOWN ,PA ,49
82507394 ,NINE SEVEN FIREARMS LLC ,7927 LINDISFARNE DR ,PITTSBURGH ,PA ,17
82308796 ,SUN DOG LLC ,106 HEATHER WOOD RD ,HAVERTOWN ,PA ,1
82310578 ,SURPLUS ARME DESIGN STUDIOS LLC ,1101 B ELSINORE PLACE ,CHESTER ,PA ,6
82305256 ,TDR TACTICAL LLC ,243 WILLOW ST ,MACUNGIE ,PA ,10
82506307 ,TREDDS SOFTWARE SOLUTIONS LLC ,25 GREAVES RD #219 ,WEST ALEXANDER ,PA ,5


