Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
99301526 ,CALICO LIGHT WEAPON SYSTEMS ,1090 HEMLOCK ST ,ELGIN ,OR ,O ,0 ,O ,0 ,390 ,0 ,390 
99303182 ,EMERALD VALLEY ARMORY LLC ,155 EAST OREGON AVE ,CRESWELL ,OR ,3 ,0 ,0 ,O ,0 ,0 ,3 
99303533 ,FILO TACTICAL LLC ,607 E VIEWPOINT DR ,CULVER ,OR ,1 ,O ,O ,O ,O ,0 ,1 
99301001 ,NOVESKE RIFLEWORKS LLC ,594 NE E ST ,GRANTS PASS ,OR ,0 ,6 ,2 ,O ,O ,0 ,8 
99303207 ,OREGON PRECISION ARMS LLC ,25990 SW WOLSBORN AVE ,HILLSBORO ,OR ,4 ,O ,O ,O ,O ,O ,4 
99304020 ,PUEBLO VALLEY FIREARMS LLC ,16569 FIELDS DENIO RD ,FIELDS ,OR ,1 ,O ,O ,O ,O ,11 ,12 
99304043 ,R&J FIREARMS LIMITED PARTNERSHIP ,11225 YOUNGBERG HILL RD ,MCMINNVILLE ,OR ,1 ,0 ,0 ,O ,0 ,2 ,3 
99302881 ,STS ARMS LLC ,625 N BAY BLVD #5 ,TOLEDO ,OR ,1 ,O ,O ,O ,0 ,O ,1 
99337182 ,TNW FIREARMS INC ,55325 TIMBER RD ,VERNONIA ,OR ,O ,O ,O ,O ,86 ,37 ,123 
99303509 ,VIPER TACTICAL ARMS LLC ,37367 REDWOOD HWY ,O' BRIEN ,OR ,O ,1 ,O ,O ,O ,0 ,1 
99302088 ,"YEAMANS, MATTHEW B ",480 ROGUE RIVER PKWY ,TALENT ,OR ,O ,O ,1 ,O ,0 ,0 ,1 
82304603 ,ACCURATEGUNSHOP.COM LLC ,62 NORTH HIGH ST ,ARENDTSVILLE ,PA ,O ,O ,3 ,0 ,O ,O ,3 
82305684 ,DJ GETZ FIREARMS CO ,4036 BEST STATION RD ,SLATINGTON ,PA ,O ,0 ,O ,O ,97 ,15 ,112 
82505397 ,"DOWNS, MATTHEW H ",2457 ST CHARLES RD ,NEW BETHLEHEM ,PA ,O ,2 ,O ,O ,2 ,0 ,4 
82504895 ,FORTIUS ARMS INC ,4616 WYNBURNE AVE ,ERIE ,PA ,1 ,0 ,O ,O ,0 ,0 ,1 
82503370 ,"GORELLI, KAITLYN B & GOLEM, RACHEL D ",1168 HIGHLAND AVE ,VANDERGRIFT ,PA ,O ,O ,O ,0 ,O ,1 ,1 
82302834 ,KEYSTONE SPORTING ARMS LLC ,155 SODOM RD ,MILTON ,PA ,781 ,O ,O ,O ,0 ,0 ,781 
82306323 ,"LONG, DAVID PAUL JR ",1333 MINOT AVE ,CROYDON ,PA ,1 ,0 ,0 ,O ,O ,O ,1 
82303867 ,MOUNTAIN COMPETITION PISTOLS LLC ,3286 MOUNTAIN VIEW DR ,TANNERSVILLE ,PA ,O ,0 ,0 ,0 ,11 ,6 ,17 
82502864 ,PENN UNITED TECHNOLOGIES INC ,799 NORTH PIKE RD ,CABOT ,PA ,O ,0 ,O ,O ,O ,182 ,182 
82305144 ,"PINGHERO, CHRISTOPHER HENRY ",818 INTERCHANGE RD ,KRESGEVILLE ,PA ,2 ,0 ,0 ,0 ,0 ,0 ,2 
82305497 ,REBEL ARMS CORP ,67 MILLCREEK RD ,EAST STROUDSBURG ,PA ,O ,12 ,0 ,O ,0 ,0 ,12 
82304974 ,SURVIVAL TACTICAL SURPLUS ARMS LLC ,521 WALKER HILL RD ,NEWPORT ,PA ,1 ,O ,O ,O ,O ,O ,1 
82307684 ,XMAD ARMS INC ,161 SHEPHEARD LN ,SWIFTWATER ,PA ,1 ,O ,O ,O ,O ,O ,1 
82502999 ,XTREME MACHINING LLC ,6506 KYLERTOWN DRIFTING HWY ,DRIFTING ,PA ,253 ,O ,O ,O ,O ,O ,253 
60500598 ,BEL AIR FINISHING SUPPLY CORP ,101 CIRCUIT DR ,NORTH KINGSTOWN ,RI ,O ,O ,O ,0 ,1 ,0 ,1 
60500107 ,TANURY INDUSTRIES INC. ,6 NEW ENGLAND WAY ,LINCOLN ,RI ,1528 ,O ,O ,81 ,O ,285 ,1894 
15704502 ,AMERICAN TACTICAL IMPORTS INC ,231 DEMING WAY ,SUMMERVILLE ,SC ,O ,O ,O ,O ,O ,2160 ,2160 


