Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,RIFLE MFG 
60435456 ,"SAEILO, INC ",130 GODDARD MEMORIAL DR ,WORCESTER ,MA ,2665 
60433152 ,"SAVAGE ARMS, INC ",100 SPRINGDALE RD ,WESTFIELD ,MA ,158136 
60436463 ,"ZITTA, ALLAN P ",RT 5 & 10 ,BERNARDSTON ,MA ,6 
85234826 ,ARMSCORP USA INC ,4424 JOHN AVE ,BALTIMORE ,MD ,206 
85207699 ,BERETTA U S A CORPORATION ,17601 BERETTA DR ,ACCOKEEK ,MD ,759 
85236960 ,"SIKORA, WILLIAM J III ",1907 NELSON MILL RD ,JARRETTSVILLE ,MD ,3 
60134465 ,BUSHMASTER FIREARMS BFI/QUALITY PARTS CO ,999 ROOSEVELT TRAIL BLDG 3 ,WINDHAM ,ME ,39932 
60134643 ,GENERAL DYNAMICS WEAPON SYSTEMS INC ,291 NORTH ST ,SACO ,ME ,3673 
60133329 ,ISLAND MARINE SUPPORT SERVICES INC ,SCHOONER LANDING CHANDLERY MAINE ST ,DAMARISCOTTA ,ME ,
43843870 ,ANTHONY W GILKES INC ,1522 W 40TH ST ,FREMONT ,MI ,12 
43843508 ,"BABIAR, MILAN S & MAKINSON, NICHOLAS J ",2249 HIDDEN VALLEY DR ,HOWELL ,MI ,1 
43813395 ,FALLING BLOCK WORKS INC ,6121 ZINK RD ,MAYBEE ,M ,2 
43800195 ,"LAYNE, TIM ",890 22 MILE RD ,SAND LAKE ,MI ,1 
34136671 ,"ACROMETAL COMPANIES, INC ",210 NE 10TH AVE ,BRAINERD ,MN ,7965 
34135232 ,DEFENSE PROCUREMENT MEG SERVICES INC ,13983 INDUSTRY AVE ,BECKER ,MN ,5869 
34137259 ,E ARTHUR BROWN CO INC ,4353 STATE HWY 27 E ,ALEX ,MN ,29 
34136294 ,HESSE LTD ,9487 INVER GROVE TRAIL ,INVER GROVE HEIGHTS ,MN ,967 
34136974 ,JP ENTERPRISES INC ,7605 128TH ST N BUILDING ,WHITE BEAR LAKE ,MN ,70 
34136841 ,"MAKI, LON J. ",12257 CO RD 435 ,GOODLAND ,MN ,1 
34136480 ,PINE TECHNICAL COLLEGE ,900 4TH ST SE ,PINE CITY ,MN ,1 
34136507 ,"SCOTT, ALBERT JAMES ",RT 1 BOX 642 ,AITKIN ,MN ,1 
54339594 ,AUSTIN & HALLECK INC ,1099 WELT ,WESTON ,MO ,2287 
54340562 ,"ED BROWN CUSTOM, INC ",43825 MULDROW TRAIL ,PERRY ,MO ,26 
54339122 ,"ED BROWN PRODUCTS, INC ",43825 MULDROW TRAIL ,PERRY ,MO ,12 
54336452 ,"HAHN, LLOYD ",3101 SUSSEX ,ST CHARLES ,MO ,1 
54339630 ,RH MACHINE & CONSULTING INC ,2999 ENGLISH RD ,PACIFIC ,MO ,10 
54340095 ,SEILER INSTRUMENTS & MFG COMPANY INC ,170 E KIRKHAM AVE ,SAINT LOUIS ,MO ,2107 
16436355 ,"WELLS, JAMES KEITH ",246 MAGNOLIA HILL RD ,WAYNESBORO ,MS ,5 
98100053 ,AXTELL RIFLE CO INC ,353 MILL CREEK RD ,SHERIDAN ,MT ,16 
98155388 ,C SHARPS ARMS CO INC ,100 CENTENNIAL DR ,BIG TIMBER ,MT ,416 
98135432 ,COOPER FIREARMS OF MONTANA INC ,4004 GWY 93 N ,STEVENSVILLE ,MT ,1077 
98134479 ,"GESKE, GERALD ",18 BRIAN COURT ,SUPERIOR ,MT ,6 
98109328 ,"MONARCH TOOL COMPANY, INC ",3702 MEYER LN ,STEVENSVILLE ,MT ,2 


