RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL 
58400906 ,ANDY'S CUSTOM GUNS INC ,14855 W 54TH AVE ,GOLDEN ,CO ,4 ,0 ,0 ,0 ,0 ,3 ,7 
58402122 ,JOSEPH BRAZIER LTD ,3259 ELECTRA DR SO ,COLORADO SPRINGS ,CO ,0 ,0 ,0 ,0 ,0 ,1 ,1 
58402893 ,LEGACY CUSTOM PRODUCTS INC ,39 OAK VIEW CIRCLE ,DURANGO ,CO ,0 ,0 ,0 ,0 ,1 ,4 ,5 
58402371 ,"LIPPARD, KARL ",3259 ELECTRA DR SO ,COLORADO SPRINGS ,CO ,0 ,0 ,0 ,0 ,0 ,5 ,5 
58401738 ,"POWELL, JAMES B ",6571 PFOST DRIVE ,PEYTON ,CO ,0 ,0 ,0 ,0 ,15 ,2 ,17 
58434662 ,ROCKY MOUNTAIN ARMS INC ,1813 SUNSET PL #D ,LONGMONT ,CO ,1 ,0 ,0 ,0 ,0 ,1 ,2 
58402284 ,VOLKMANN CUSTOM INC ,1595 CARR ST ,LAKEWOOD ,CO ,0 ,0 ,0 ,0 ,0 ,80 ,80 
60633345 ,COLT'S MANUFACTURING CO LLC ,545 NEWPARK AVE ,WEST HARTFORD ,CT ,0 ,0 ,0 ,1892 ,0 ,23071 ,24963 
60601238 ,JOJOS GUNWORKS LLC ,122 SPRING ST D9 ,SOUTHINGTON ,CT ,0 ,0 ,0 ,0 ,0 ,20 ,20 
60604862 ,L W SEECAMP CO INC ,280 ROCK LANE ,MILFORD ,CT ,0 ,0 ,1505 ,203 ,0 ,0 ,1708 
60600006 ,P3LLC ,22 SUNRISE TERRACE ,WEATOGUE ,CT ,0 ,0 ,0 ,0 ,0 ,2 ,2 
60600482 ,US FIREARMS MFG CO ,445-453 LEDYARD ST ,HARTFORD ,CT ,0 ,0 ,0 ,0 ,0 ,17 ,17 
15905392 ,ANVIL ARMS LLC ,3225 BENNETT ST N ,SAINT PETERSBURG ,FL ,0 ,215 ,0 ,0 ,0 ,0 ,215 
15907948 ,"CHARLES W JENKINS, LLC ",977 18TH AVE SW ,VERO BEACH ,FL ,0 ,0 ,0 ,0 ,1 ,6 ,7 
15910123 ,DIAMONDBACK FIREARMS LLC ,4135 PINE TREE PL ,COCOA ,FL ,0 ,0 ,0 ,1526 ,0 ,0 ,1526 
15901002 ,GUN SMOKE ENTERPRISES INC ,506 NE 3RD ST ,0KEECHOBEE ,FL ,0 ,0 ,0 ,0 ,0 ,11 ,11 
15940806 ,KEL TEC CNC INDUSTRIES INC ,1475 COX ROAD ,COCOA ,FL ,5803 ,0 ,20508 ,59574 ,44573 ,0 ,130458 
15903222 ,SCCY INDUSTRIES LLC ,1800 CONCEPT COURT ,DAYTONA BEACH ,FL ,0 ,0 ,0 ,0 ,14598 ,0 ,14598 
15904524 ,SPIKE'S TACTICAL LLC ,2593 CLARK ST STE 103 ,APOPKA ,FL ,0 ,0 ,0 ,0 ,0 ,15 ,15 
15909076 ,"SPIRIT GUN MANUFACTURING CO LLC, THE ",1696 OLD OKEECHOBEE RD BLDG 3D ,WEST PALM BEACH ,FL ,0 ,0 ,0 ,0 ,0 ,200 ,200 
15906386 ,SUPERFORMANCE INC ,2510 KIRBY CR NE UNIT 109 ,PALM BAY ,FL ,0 ,0 ,0 ,0 ,0 ,25 ,25 
15923596 ,TAURUS INTERNATIONAL MANUFACTURING INC ,16175 NW 49TH AVE ,MIAMI ,FL ,15849 ,6216 ,0 ,6594 ,0 ,0 ,28659 
15803798 ,"FELIX, PATRICK RALPH ",161 PATTY DR ,CUSSETA ,GA ,0 ,1 ,0 ,0 ,0 ,0 ,1 
15890327 ,GLOCK INC ,6000 HIGHLANDS PKWY ,SMYRNA ,GA ,0 ,0 ,0 ,0 ,17779 ,23515 ,41294 
15804952 ,MASTERPIECE ARMS HOLDING COMPANY ,4904 HIGHWAY 98 ,COMER ,GA ,0 ,0 ,0 ,0 ,7018 ,2724 ,9742 
15840168 ,MEGGITT TRAINING SYSTEMS INC ,296 BROGDON RD ,SUWANEE ,GA ,0 ,0 ,0 ,0 ,218 ,7 ,225 
15803875 ,WEST GEORGIA ARMORY LLC ,364 PATTERSON RD ,FRANKLIN ,GA ,0 ,0 ,0 ,0 ,1 ,0 ,1 
54201516 ,"FREEMAN, KELLY V ",730 NORTH A ST ,ALBIA ,IA ,0 ,0 ,0 ,0 ,1 ,0 ,1 
54201706 ,LES BAER CUSTOM INC ,1804 IOWA DR ,LE CLAIRE ,IA ,0 ,0 ,0 ,0 ,73 ,1999 ,2072 
