RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
16238596 ,MUNITIONS INTERNATIONAL LAB INC ,1345 B ENTERPRISE RD ,PINEY FLATS ,TN ,0 ,0 ,0 ,0 ,0 ,134 ,134
16201563 ,,3550 PAPERMILL DR ,KNOXVILLE ,TN ,0 ,0 ,0 ,0 ,2 ,6 ,8
16202715 ,USELTON ARMS INC ,1236 NORTHGATE BUS PKWY 1 ,MADISON ,TN ,0 ,0 ,0 ,0 ,3 ,0 ,3
57421953 ,AMERICAN DERRINGER CORP ,127 N LACY DR ,WACO ,TX ,3 ,7 ,3 ,32 ,5 ,69 ,119
57637697 ,,HOUSTON ,TX ,0 ,0 ,46 ,0 ,0 ,0 ,46
57541153 ,BOND ARMS INC ,204 ALPHA LN ,GRANBURY ,TX ,8 ,0 ,9 ,913 ,18 ,5979 ,6927
57634159 ,BRILEY MANUFACTURING INC ,1230 LUMPKIN ,HOUSTON ,TX ,0 ,0 ,0 ,0 ,0 ,23 ,23
57401590 ,DAWSON PRECISION INC ,3300 CR 233 ,FLORENCE ,TX ,0 ,0 ,0 ,0 ,12 ,24 ,36
57402209 ,DISCREET ORDNANCE LLC ,729 S MCLENNAN DR ,ELM MOTT ,TX ,0 ,0 ,0 ,0 ,0 ,20 ,20
57600160 ,FIREARMS INTERNATIONAL INC ,5200 MITCHELLDALE #E17 ,HOUSTON ,TX ,0 ,0 ,0 ,0 ,0 ,28 ,28
57502763 ,,1104 JERICHO CT ,KELLER ,TX ,0 ,0 ,0 ,0 ,0 ,6 ,6
57636527 ,HIGH STANDARD MANUFACTURING CO INC ,5200 MITCHELLDALE #E17 ,HOUSTON ,TX ,50 ,0 ,0 ,0 ,0 ,0 ,50
57502754 ,,411 BEDFORDEULESS RD ,HURST ,TX ,0 ,0 ,72 ,0 ,0 ,0 ,72
57501654 ,,21852 FM 449 SUITE A ,LONGVIEW ,TX ,0 ,0 ,11 ,0 ,0 ,0 ,11
57601591 ,SOUTH TEXAS ARMORY LLC ,10212 GEORGIBELLE STE 200 ,HOUSTON ,TX ,0 ,0 ,1 ,0 ,0 ,0 ,1
57434417 ,,114 HALMAR COVE ,GEORGETOWN ,TX ,0 ,0 ,0 ,0 ,919 ,4237 ,5156
57540601 ,STRAYER VOIGT INC ,3435 ROY ORR BLVD #200 ,GRAND PRARIE ,TX ,0 ,0 ,0 ,0 ,129 ,248 ,377
57502590 ,WISE LITE ARMS INC ,903 S ALLEN ,BOYD ,TX ,0 ,0 ,193 ,0 ,0 ,0 ,193
98787363 ,ARMS TECHNOLOGY INC ,2779 DIRECTORS ROW ,SALT LAKE CITY ,UT ,19686 ,0 ,0 ,0 ,0 ,0 ,19686
98700222 ,,1960 MILESTONE DR STE F ,SALT LAKE CITY ,UT ,7314 ,298 ,6330 ,16267 ,12199 ,143 ,42551
98700440 ,,105 S. 400 E. ,PAROWAN ,UT ,0 ,0 ,0 ,0 ,0 ,1 ,1
98734026 ,NORTH AMERICAN ARMS INC ,2150 S 950 E ,PROVO ,UT ,0 ,6 ,134 ,697 ,0 ,0 ,837
98700368 ,VECTOR ARMS INC ,270 W 500 NO ,NORTH SALT LAKE ,UT ,0 ,0 ,0 ,0 ,105 ,0 ,105
15401410 ,,11465 CREST HILL RD ,MARSHALL ,VA ,2 ,0 ,0 ,0 ,4 ,0 ,6
15402649 ,,2394 DOUBLE CHURCH RD ,STEPHENS CITY ,VA ,2 ,0 ,0 ,0 ,0 ,0 ,2
60300037 ,CASPIAN ARMS LTD ,75 CAL FOSTER DR ,WOLCOTT ,VT ,0 ,0 ,0 ,0 ,0 ,1408 ,1408
60333217 ,CENTURY ARMS INC ,236 BRYCE BLVD ,GEORGIA ,VT ,0 ,0 ,0 ,0 ,0 ,1058 ,1058
60300038 ,FOSTER INDUSTRIES INC ,75 CAL FOSTER DR ,WOLCOTT ,VT ,0 ,0 ,0 ,0 ,0 ,487 ,487
60300201 ,IVER JOHNSON ARMS INC ,190 JUNCTION RD ,HARDWICK ,VT ,138 ,0 ,0 ,0 ,0 ,0 ,138


